timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.45983266,-0.01694488,938757728,-2986.90795898,408198991,6027.58642578,0.90060770,1319.99963378
0.01199999,0.48585075,-0.01917839,938757716,-3017.80688476,408199014,6062.82128906,0.90176886,1319.99963378
0.01599999,0.43901309,-0.00275421,938757703,-3045.27270507,408199039,6002.41943359,0.90926659,1319.99963378
0.01999999,0.42750301,0.00265121,938757691,-3048.70605468,408199063,6022.55322265,0.98622727,1319.99963378
0.02399999,0.49711376,-0.02171897,938757679,-3072.73852539,408199087,5992.35253906,0.90485650,1319.99963378
0.02799999,0.52463924,-0.03001022,938757666,-3124.23706054,408199111,6050.23730468,0.91509592,1319.99963378
0.03199999,0.51812726,-0.03287315,938757654,-3158.56933593,408199135,6004.93603515,0.87829905,1319.99963378
0.03599999,0.33551993,0.02266311,938757641,-3182.60180664,408199159,6009.96923828,0.90391737,1319.99963378
0.03999999,0.40139347,0.02693176,938757629,-3168.86889648,408199183,6042.68701171,0.94335091,1319.99963378
0.04399999,0.44822546,0.01179695,938757616,-3165.43579101,408199208,5987.31884765,0.99184465,1319.99963378
0.04799999,0.35092160,0.03087425,938757603,-3199.76806640,408199232,6108.12207031,0.85739845,1319.99963378
0.05199999,0.43292751,-0.00461196,938757590,-3203.20117187,408199256,6002.41894531,0.89509713,1319.99963378
0.05599999,0.50700050,-0.03434753,938757578,-3210.06762695,408199280,6090.50488281,0.88520252,1319.99963378
0.05999999,0.43598493,-0.01026916,938757565,-3268.43261718,408199304,5994.86865234,0.95382928,1319.99963378
0.06399999,0.23879948,0.04537200,938757552,-3292.46508789,408199328,6128.25585937,0.98347532,1319.99963378
0.06799999,0.37363383,0.00998306,938757539,-3230.66699218,408199352,6020.03662109,0.93459820,1319.99963378
0.07199999,0.49805340,-0.02329444,938757526,-3251.26635742,408199377,6060.30419921,0.89651519,1319.99963378
0.07599999,0.54775130,-0.04951095,938757512,-3268.43261718,408199401,5982.28515625,0.91279476,1319.99963378
0.07999999,0.65669721,-0.05504035,938757499,-3264.99926757,408199425,6002.41943359,0.99680137,1319.99963378
0.08399999,0.52573806,-0.01728820,938757486,-3333.66381835,408199449,6045.20361328,0.94490408,1319.99963378
0.08799999,0.35237887,0.03705596,938757473,-3330.23071289,408199473,6030.10351562,0.94708991,1319.99963378
0.09199999,0.34643355,0.04661560,938757460,-3295.89843750,408199497,6009.96923828,0.85665881,1319.99963378
0.09599999,0.33793142,0.04660034,938757447,-3282.16552734,408199521,6007.45312500,0.94066631,1319.99963378
0.09999999,0.35454794,0.02075576,938757433,-3302.76489257,408199546,6037.65380859,0.95418727,1319.99963378
0.10399999,0.64577180,-0.06215095,938757420,-3247.83325195,408199570,5999.90234375,0.97247928,1319.99963378
0.10799999,0.62078297,-0.06752967,938757407,-3330.23071289,408199594,6098.05517578,0.96359145,1319.99963378
0.11199999,0.48317480,-0.01691818,938757394,-3337.09716796,408199618,6002.41943359,0.95800220,1319.99963378
0.11599999,0.50991660,0.00981140,938757381,-3289.03198242,408199642,6150.90673828,0.91214513,1319.99963378
0.11999999,0.47293922,0.01256179,938757367,-3316.49780273,408199666,5999.90234375,0.93345814,1319.99963378
0.12399999,0.43510481,0.02384281,938757354,-3282.16552734,408199690,6072.88818359,0.89638286,1319.99963378
0.12799999,0.46748825,0.01064968,938757341,-3278.73217773,408199715,6004.93603515,0.94918185,1319.99963378
0.13199999,0.47414419,-0.00711250,938757328,-3319.93090820,408199739,6020.03662109,0.99292069,1319.99963378
0.13599999,0.47058740,-0.00533199,938757315,-3299.33154296,408199763,6007.45263671,0.88537675,1319.99963378
0.13999999,0.57951909,-0.02065563,938757301,-3254.69970703,408199787,6027.58642578,0.94897103,1319.99963378
0.14399999,0.44488722,0.02601432,938757288,-3285.59863281,408199811,6012.48632812,0.92196166,1319.99963378
0.14799999,0.41949877,0.02359676,938757275,-3258.13281250,408199835,6017.51953125,0.96972727,1319.99963378
0.15199999,0.45306113,0.02176856,938757262,-3240.96679687,408199859,6050.23730468,0.95205867,1319.99963378
0.15599998,0.38409429,0.01080322,938757249,-3268.43261718,408199884,5994.86914062,0.95698410,1319.99963378
0.15999998,0.48048624,-0.02414894,938757236,-3254.69970703,408199908,6090.50537109,0.91817390,1319.99963378
0.16399998,0.56984549,-0.03951644,938757223,-3237.53344726,408199932,6015.00292968,0.95587348,1319.99963378
0.16799998,0.54882615,-0.02054786,938757210,-3244.39990234,408199956,6103.08886718,0.95330429,1319.99963378
0.17199998,0.48946619,0.00459861,938757197,-3227.23388671,408199980,6027.58642578,0.95621740,1319.99963378
0.17599998,0.40053021,0.03835296,938757184,-3199.76806640,408200004,6110.63916015,0.98485577,1319.99963378
0.17999998,0.44674536,0.01518440,938757171,-3216.93408203,408200028,5982.28564453,0.95208573,1319.99963378
0.18399998,0.29951339,0.03025817,938757159,-3234.10034179,408200053,6052.79638671,0.88607776,1319.99963378
0.18799998,0.28298470,0.03283500,938757146,-3206.63452148,408200077,5994.86914062,0.92019933,1319.99963378
0.19199998,0.35170102,0.00909042,938757133,-3168.86889648,408200101,5972.21826171,0.99514567,1319.99963378
0.19599998,0.44439345,-0.01495742,938757120,-3168.86889648,408200125,6037.65380859,0.95331537,1319.99963378
0.19999998,0.37502092,-0.00401306,938757108,-3151.70288085,408200149,6045.20361328,0.99000734,1319.99963378
0.20399998,0.51198947,-0.04055404,938757095,-3137.96997070,408200173,6032.62011718,0.88520407,1319.99963378
0.20799998,0.55889588,-0.03742980,938757082,-3124.23706054,408200198,6022.55322265,0.94605755,1319.99963378
0.21199998,0.49718886,-0.02012825,938757070,-3151.70288085,408200222,6057.78759765,0.96261560,1319.99963378
0.21599998,0.32364469,0.01986408,938757057,-3182.60180664,408200246,6007.45312500,0.97313344,1319.99963378
0.21999998,0.35156160,0.02137184,938757045,-3103.63769531,408200270,6140.83984375,0.90960466,1319.99963378
0.22399998,0.37683618,0.00765419,938757032,-3079.60498046,408200294,5999.90234375,0.91609573,1319.99963378
0.22799998,0.38812640,0.00468444,938757020,-3086.47143554,408200318,6108.12207031,0.90849405,1319.99963378
0.23199998,0.44940629,-0.01130867,938757007,-3103.63769531,408200342,5994.86914062,0.95927971,1319.99963378
0.23599998,0.33959120,0.01533699,938756995,-3083.03833007,408200366,6042.68701171,1.01252663,1319.99963378
0.23999998,0.32082110,0.01801586,938756983,-3072.73852539,408200391,6004.93603515,0.98076319,1319.99963378
0.24399998,0.36921721,0.00398349,938756970,-3048.70605468,408200415,6032.62011718,0.97316157,1319.99963378
0.24799998,0.49237444,-0.04122734,938756958,-3059.00561523,408200439,6025.06982421,0.90113043,1319.99963378
0.25199998,0.48986595,-0.04344940,938756946,-3096.77124023,408200463,6012.48632812,0.93927776,1319.99963378
0.25599998,0.48667433,-0.04263019,938756934,-3103.63769531,408200487,6032.62011718,0.96489709,1319.99963378
0.25999998,0.40491908,0.00337886,938756921,-3076.17187500,408200511,6004.93554687,1.01769614,1319.99963378
0.26399998,0.35462993,0.02530288,938756909,-3076.17187500,408200536,6080.43798828,0.95371854,1319.99963378
0.26799998,0.35876938,0.03340530,938756897,-3028.10668945,408200560,5989.83593750,0.92945182,1319.99963378
0.27199998,0.33359447,0.04035949,938756885,-3041.83959960,408200584,6060.30419921,0.92988568,1319.99963378
0.27599998,0.34705182,0.01964519,938756872,-3038.40625000,408200608,6030.10351562,1.03503286,1319.99963378
0.27999998,0.29320096,0.02035802,938756860,-3055.57250976,408200632,6098.05517578,0.97608876,1319.99963378
0.28399998,0.35133230,-0.00873485,938756848,-3062.43896484,408200656,6032.62011718,0.90350073,1319.99963378
0.28799998,0.46138453,-0.02869921,938756836,-3038.40625000,408200681,6100.57226562,0.94623273,1319.99963378
0.29199998,0.53719514,-0.05105239,938756824,-3028.10668945,408200705,5957.11816406,0.96379750,1319.99963378
0.29599998,0.53968960,-0.04439550,938756811,-3072.73852539,408200729,6070.37109375,0.96726846,1319.99963378
0.29999997,0.51097095,-0.03630951,938756799,-3096.77124023,408200753,5987.31884765,0.97622269,1319.99963378
0.30399997,0.32319536,0.01983875,938756787,-3120.80371093,408200777,6007.45263671,0.98472714,1319.99963378
0.30799997,0.44007372,0.00073119,938756774,-3079.60498046,408200801,6030.10351562,0.95397055,1319.99963378
0.31199997,0.33835172,0.03609815,938756762,-3083.03833007,408200825,6004.93603515,1.01683652,1319.99963378
0.31599997,0.40834254,0.01537793,938756750,-3083.03833007,408200850,6057.78759765,0.94022166,1319.99963378
0.31999997,0.38706672,0.02445060,938756737,-3093.33789062,408200874,6015.00292968,0.95375955,1319.99963378
0.32399997,0.33913001,0.02043884,938756725,-3100.20434570,408200898,6070.37109375,0.94515025,1319.99963378
0.32799997,0.33375391,0.01297384,938756713,-3110.50415039,408200922,5994.86865234,1.01204299,1319.99963378
0.33199997,0.44075849,-0.01296263,938756700,-3086.47143554,408200946,6143.35644531,0.92334598,1319.99963378
0.33599997,0.44633808,-0.01607304,938756688,-3137.96997070,408200970,6022.55322265,0.94594413,1319.99963378
0.33999997,0.42132928,-0.02062273,938756675,-3186.03515625,408200994,6085.47167968,0.93330985,1319.99963378
0.34399997,0.43194615,-0.01625311,938756663,-3148.26953125,408201019,6007.45312500,0.98409545,1319.99963378
0.34799997,0.37618395,0.00059467,938756650,-3144.83642578,408201043,6035.13720703,1.04036247,1319.99963378
0.35199997,0.50418913,-0.01595968,938756637,-3165.43579101,408201067,5997.38574218,0.95222425,1319.99963378
0.35599997,0.43743655,0.00940036,938756625,-3196.33471679,408201091,6025.06982421,0.98388266,1319.99963378
0.35999997,0.41683584,0.00672173,938756612,-3172.30224609,408201115,5992.35205078,0.97425150,1319.99963378
0.36399997,0.38838171,0.02004241,938756599,-3179.16870117,408201139,6030.10351562,0.99930906,1319.99963378
0.36799997,0.41976931,0.00418782,938756586,-3216.93408203,408201164,6050.23730468,1.00479531,1319.99963378
0.37199997,0.24743945,0.04470551,938756573,-3261.56616210,408201188,6002.41943359,0.99618595,1319.99963378
0.37599997,0.25092166,0.03252351,938756561,-3210.06762695,408201212,6085.47167968,0.92516154,1319.99963378
0.37999997,0.29039439,0.02741587,938756548,-3206.63452148,408201236,5992.35205078,0.97337496,1319.99963378
