timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.27152019,-0.00410079,717363290,3618.62182617,9903957,2036.04077148,0.81399166,1199.99963378
0.01199999,-0.47047179,0.05690145,717363304,3594.58911132,9903965,2038.55786132,0.85409426,1199.99963378
0.01599999,-0.48526966,0.04681110,717363319,3618.62182617,9903973,2056.17456054,0.83178204,1199.99963378
0.01999999,-0.37805789,-0.00387144,717363333,3594.58911132,9903981,2025.97375488,0.87792104,1199.99963378
0.02399999,-0.27443674,-0.02744722,717363348,3625.48828125,9903989,2058.69165039,0.88178271,1199.99963378
0.02799999,-0.37497365,0.00332736,717363362,3563.69018554,9903997,2041.07421875,0.86006504,1199.99963378
0.03199999,-0.42287820,0.02431631,717363376,3608.32202148,9904005,2071.27490234,0.81660825,1199.99963378
0.03599999,-0.33976069,-0.00403928,717363391,3639.22119140,9904013,2038.55737304,0.79228252,1199.99963378
0.03999999,-0.14696873,-0.06087017,717363405,3622.05493164,9904022,2048.62426757,0.76292324,1199.99963378
0.04399999,-0.33769759,-0.00894641,717363420,3608.32202148,9904030,2036.04077148,0.75831556,1199.99963378
0.04799999,-0.45627066,0.04074907,717363434,3601.45556640,9904038,2048.62426757,0.75613701,1199.99963378
0.05199999,-0.39343622,0.02951669,717363449,3666.68701171,9904046,2010.87316894,0.79422646,1199.99963378
0.05599999,-0.42237704,0.00368118,717363463,3611.75537109,9904054,2025.97399902,0.82224494,1199.99963378
0.05999999,-0.38110050,-0.00979471,717363478,3591.15600585,9904062,2018.42358398,0.86436110,1199.99963378
0.06399999,-0.41420617,0.00781250,717363492,3601.45556640,9904070,2031.00708007,0.86922568,1199.99963378
0.06799999,-0.44161102,0.02454853,717363507,3598.02246093,9904078,2008.35644531,0.87368208,1199.99963378
0.07199999,-0.54367572,0.04540491,717363521,3611.75537109,9904086,2013.39001464,0.87754374,1199.99963378
0.07599999,-0.36232274,-0.01938533,717363535,3628.92138671,9904094,2015.90673828,0.86831456,1199.99963378
0.07999999,-0.15571939,-0.07955360,717363550,3649.52075195,9904102,2025.97375488,0.86009591,1199.99963378
0.08399999,-0.27771049,-0.04684019,717363564,3549.95727539,9904111,2005.83996582,0.83032464,1199.99963378
0.08799999,-0.42796203,0.03943109,717363579,3604.88891601,9904119,2023.45690917,0.82612895,1199.99963378
0.09199999,-0.75209319,0.11521911,717363593,3598.02246093,9904127,2018.42358398,0.82999068,1199.99963378
0.09599999,-1.12811064,0.20885992,717363608,3570.55664062,9904135,2010.87353515,0.84291261,1199.99963378
0.09999999,-1.67107510,0.31435728,717363622,3601.45556640,9904143,2015.90710449,0.81958967,1199.99963378
0.10399999,-1.71677124,0.23633670,717363636,3635.78784179,9904151,2025.97375488,0.81439119,1199.99963378
0.10799999,-1.63402044,0.13584041,717363651,3704.45239257,9904159,2013.39001464,0.79166680,1199.99963378
0.11199999,-1.80166041,0.08940553,717363665,3584.28955078,9904167,2005.83984375,0.77438408,1199.99963378
0.11599999,-1.60516083,-0.00234794,717363680,3656.38720703,9904176,2015.90710449,0.76314520,1199.99963378
0.11999999,-1.92335200,0.05371093,717363694,3584.28955078,9904184,2033.52392578,0.72673916,1199.99963378
0.12399999,-2.77286696,0.28143119,717363709,3567.12329101,9904192,2010.87353515,0.68790394,1199.99963378
0.12799999,-3.05472540,0.26932907,717363723,3632.35473632,9904200,2015.90710449,0.67163163,1199.99963378
