timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-1.08110857,-0.00290107,602335753,3752.51757812,1444193886,10411.74316406,0.83508896,2279.99951171
0.01199999,-1.11564159,-0.03112077,602335769,3992.84350585,1444193927,10260.73925781,0.79019492,2279.99951171
0.01599999,-1.01583421,-0.05518627,602335786,4363.63183593,1444193968,10313.59082031,0.75768959,2279.99951171
0.01999999,-1.05902791,-0.04076337,602335804,4676.05566406,1444194009,10157.55273437,0.77535849,2279.99951171
0.02399999,-1.12486076,0.00439739,602335823,4988.47949218,1444194050,10255.70605468,0.71751201,2279.99951171
0.02799999,-1.02644741,-0.03711366,602335844,5362.70117187,1444194090,10044.29980468,0.71730548,2279.99951171
0.03199999,-1.14029967,-0.01576113,602335866,5633.92626953,1444194131,10112.25195312,0.69492977,2279.99951171
0.03599999,-1.02509593,-0.05473661,602335889,5949.78320312,1444194171,9936.08007812,0.68768799,2279.99951171
0.03999999,-0.98587006,-0.03783679,602335913,6203.84179687,1444194210,9842.96093750,0.74328428,2279.99951171
0.04399999,-0.99898928,-0.05443739,602335938,6444.16796875,1444194250,9878.19531250,0.76226961,2279.99951171
0.04799999,-1.03996038,-0.02740454,602335965,6722.25927734,1444194289,9769.97558593,0.67075204,2279.99951171
0.05199999,-0.96995395,-0.01959061,602335992,6990.05126953,1444194328,9694.47363281,0.63520133,2279.99951171
0.05599999,-1.03662896,-0.01102137,602336021,7244.10986328,1444194366,9611.42089843,0.68160599,2279.99951171
0.05999999,-0.81153899,-0.08445692,602336051,7460.40332031,1444194404,9525.85156250,0.59102469,2279.99951171
0.06399999,-0.71117639,-0.06326818,602336081,7789.99316406,1444194442,9407.56542968,0.58796364,2279.99951171
0.06799999,-1.03730976,0.02300930,602336112,7934.18847656,1444194480,9379.88085937,0.56289464,2279.99951171
0.07199999,-0.93374657,0.00533485,602336145,8140.18212890,1444194517,9203.70996093,0.48786383,2279.99951171
0.07599999,-0.83208274,-0.00963330,602336178,8373.64160156,1444194553,9062.77246093,0.53834319,2279.99951171
0.07999999,-0.59295564,-0.09179925,602336212,8535.00292968,1444194590,9014.95410156,0.56481635,2279.99951171
0.08399999,-0.85780584,-0.00058293,602336246,8627.70019531,1444194626,9019.98730468,0.51789903,2279.99951171
0.08799999,-0.64842438,-0.01623296,602336281,8929.82421875,1444194661,8874.01660156,0.47380012,2279.99951171
0.09199999,-0.66486984,-0.01815176,602336317,9087.75292968,1444194696,8728.04589843,0.41045725,2279.99951171
0.09599999,-0.51189041,-0.03940844,602336354,9115.21875000,1444194731,8574.52539062,0.42746841,2279.99951171
0.09999999,-0.64228731,-0.01842463,602336390,9235.38183593,1444194765,8476.37207031,0.49384880,2279.99951171
0.10399999,-0.69826143,0.02443814,602336428,9362.41113281,1444194799,8378.21972656,0.43258067,2279.99951171
0.10799999,-0.53353744,0.00318872,602336465,9461.97460937,1444194832,8224.69824218,0.38697516,2279.99951171
0.11199999,-0.45415073,-0.03712320,602336503,9571.83789062,1444194865,8088.79492187,0.43896830,2279.99951171
0.11599999,-0.57610523,-0.00215280,602336542,9589.00390625,1444194897,8023.35937500,0.42194688,2279.99951171
0.11999999,-0.42540845,-0.00980710,602336580,9685.13476562,1444194929,7887.45605468,0.32949066,2279.99951171
0.12399999,-0.43061822,-0.02272891,602336619,9671.40136718,1444194960,7759.10205078,0.36959397,2279.99951171
0.12799999,-0.46345520,0.02325338,602336658,9692.00097656,1444194991,7691.15039062,0.39498376,2279.99951171
0.13199999,-0.59013009,0.04765886,602336697,9712.60058593,1444195022,7648.36572265,0.37474673,2279.99951171
0.13599999,-0.31652775,0.00117224,602336736,9764.09863281,1444195052,7424.37597656,0.37465333,2279.99951171
0.13999999,-0.23429736,-0.04504221,602336775,9760.66503906,1444195081,7248.20458984,0.42661917,2279.99951171
0.14399999,-0.19608172,-0.00433677,602336814,9733.19921875,1444195110,7147.53466796,0.38614171,2279.99951171
0.14799999,-0.31488919,0.02531534,602336853,9712.60058593,1444195139,7122.36767578,0.33369845,2279.99951171
0.15199999,-0.13764695,-0.00833153,602336892,9722.90039062,1444195167,6928.57861328,0.40478217,2279.99951171
0.15599998,-0.13051743,-0.02738410,602336930,9633.63574218,1444195194,6770.02441406,0.40627866,2279.99951171
0.15999998,-0.23008850,0.01636207,602336969,9619.90332031,1444195221,6790.15820312,0.33187419,2279.99951171
0.16399998,-0.02315616,-0.02679020,602337007,9523.77246093,1444195248,6566.16845703,0.37727966,2279.99951171
0.16799998,-0.03473988,0.00101125,602337045,9472.27441406,1444195274,6377.41357421,0.37926307,2279.99951171
0.17199998,0.05758409,-0.01837927,602337083,9475.70800781,1444195299,6359.79589843,0.39081794,2279.99951171
0.17599998,-0.09532714,0.02134901,602337120,9245.68164062,1444195325,6223.89257812,0.36763978,2279.99951171
0.17999998,-0.09967937,0.04403626,602337157,9231.94824218,1444195349,6072.88769531,0.35490554,2279.99951171
0.18399998,-0.10070184,0.04683804,602337194,9194.18261718,1444195373,5957.11816406,0.34568864,2279.99951171
0.18799998,0.07396147,-0.00217318,602337230,9049.98730468,1444195397,5871.54882812,0.46795159,2279.99951171
0.19199998,-0.30772516,0.09769308,602337266,8895.49218750,1444195420,5640.00878906,0.39376634,2279.99951171
0.19599998,-0.01668766,0.00207734,602337302,8874.89257812,1444195443,5662.65966796,0.33992117,2279.99951171
0.19999998,-0.03101633,0.00536155,602337337,8723.83105468,1444195466,5541.85595703,0.34203529,2279.99951171
0.20399998,-0.13417445,0.04781329,602337372,8644.86621093,1444195488,5416.01953125,0.31912738,2279.99951171
0.20799998,0.16451370,-0.04590940,602337406,8555.60253906,1444195509,5302.76611328,0.36135751,2279.99951171
0.21199998,-0.25062930,0.08282732,602337440,8407.97363281,1444195530,5207.13037109,0.44434869,2279.99951171
0.21599998,-0.09946773,0.04802727,602337474,8363.34179687,1444195551,5144.21142578,0.41675767,2279.99951171
