timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.01200000,-0.60566091,0.07099699,1025147051,6056.21337890,33875722,5418.53613281,0.57714247,3179.99951171
0.01599999,-0.50340718,0.02056407,1025147076,6135.17724609,33875744,5363.16796875,0.68044322,3179.99951171
0.01999999,-0.49568167,0.01600444,1025147100,6200.40869140,33875765,5416.01953125,0.70748877,3179.99951171
0.02399999,-0.38198330,-0.01275098,1025147125,6344.60449218,33875787,5310.31640625,0.81338292,3179.99951171
0.02799999,-0.45950338,-0.00558865,1025147151,6358.33740234,33875808,5350.58398437,0.90837538,3179.99951171
0.03199999,-0.58310508,0.02664101,1025147176,6471.63378906,33875830,5423.56982421,0.98101639,3179.99951171
0.03599999,-0.65752351,0.04730391,1025147203,6608.96289062,33875851,5365.68457031,1.00693356,3179.99951171
0.03999999,-0.50151151,-0.00411319,1025147229,6636.42871093,33875873,5380.78515625,0.92815452,3179.99951171
0.04399999,-0.54207712,-0.00189256,1025147256,6739.42529296,33875894,5451.25390625,0.76581978,3179.99951171
0.04799999,-0.37742331,-0.02510666,1025147283,6911.08691406,33875916,5378.26806640,0.70818507,3179.99951171
0.05199999,-0.44129043,-0.03225964,1025147311,6941.98583984,33875937,5338.00048828,0.78846389,3179.99951171
0.05599999,-0.63173562,0.02902597,1025147339,7072.44873046,33875959,5378.26806640,0.80532085,3179.99951171
0.05999999,-0.58698463,0.00171005,1025147367,7106.78076171,33875980,5398.40234375,0.74868905,3179.99951171
0.06399999,-0.23192298,-0.08618533,1025147396,7244.10986328,33876002,5325.41650390,0.77300870,3179.99951171
0.06799999,-0.28562140,-0.05006867,1025147425,7278.44238281,33876023,5343.03369140,0.85086208,3179.99951171
0.07199999,-0.34100580,-0.01048859,1025147454,7347.10693359,33876045,5433.63671875,0.89833188,3179.99951171
0.07599999,-0.48427104,0.02181959,1025147484,7481.00244140,33876066,5332.96728515,0.93733608,3179.99951171
0.07999999,-0.44865748,0.00294648,1025147514,7515.33496093,33876087,5348.06738281,0.91292238,3179.99951171
0.08399999,-0.30009254,-0.01018047,1025147544,7632.06445312,33876109,5433.63671875,0.86031734,3179.99951171
0.08799999,-0.27003920,-0.04184573,1025147575,7735.06152343,33876130,5363.16796875,0.85100036,3179.99951171
0.09199999,-0.54040491,0.04969781,1025147606,7745.36132812,33876152,5380.78466796,0.83866691,3179.99951171
0.09599999,-0.38914564,-0.00041121,1025147637,7886.12353515,33876173,5383.30175781,0.81424945,3179.99951171
0.09999999,-0.35418283,-0.00478172,1025147669,7886.12353515,33876195,5383.30175781,0.63983428,3179.99951171
0.10399999,-0.32908171,0.00834262,1025147701,8061.21826171,33876217,5353.10107421,0.72857856,3179.99951171
0.10799999,-0.30422046,-0.01842808,1025147733,8109.28320312,33876238,5307.79980468,0.82194817,3179.99951171
0.11199999,-0.58094102,0.06215763,1025147765,8167.64794921,33876259,5436.15332031,0.84182524,3179.99951171
0.11599999,-0.25535577,-0.04034817,1025147798,8250.04492187,33876281,5330.45019531,0.84156835,3179.99951171
0.11999999,-0.29381951,-0.02055954,1025147831,8260.34472656,33876302,5343.03417968,0.77688300,3179.99951171
0.12399999,-0.26481345,-0.00572276,1025147865,8370.20800781,33876324,5431.11962890,0.77560627,3179.99951171
0.12799999,-0.54307395,0.06767189,1025147898,8377.07519531,33876346,5338.00048828,0.79145658,3179.99951171
0.13199999,-0.33633622,0.02445995,1025147932,8552.16894531,33876367,5340.51708984,0.88784241,3179.99951171
0.13599999,-0.15544061,-0.06591379,1025147967,8538.43652343,33876389,5383.30175781,0.83565324,3179.99951171
0.13999999,-0.24976530,-0.00817739,1025148001,8631.13378906,33876410,5390.85205078,0.69345235,3179.99951171
