timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.67072635,-0.05084609,939333465,-6674.19433593,409999463,12294.26367187,1.04395544,2699.99951171
0.01199999,0.45650562,0.00313758,939333438,-6794.35693359,409999513,12269.09570312,1.06646287,2699.99951171
0.01599999,0.52084088,0.00551033,939333411,-6749.72509765,409999562,12261.54589843,1.12073576,2699.99951171
0.01999999,0.56873583,-0.02814292,939333384,-6780.62402343,409999611,12286.71289062,1.18004119,2699.99951171
0.02399999,0.57637840,-0.02812576,939333357,-6763.45800781,409999661,12281.67968750,1.16328740,2699.99951171
0.02799999,0.48267140,0.00779819,939333330,-6701.66015625,409999710,12299.29687500,1.17024469,2699.99951171
0.03199999,0.55155497,-0.02604484,939333303,-6732.55908203,409999759,12259.02929687,1.16987657,2699.99951171
0.03599999,0.35163459,0.05222320,939333276,-6715.39306640,409999809,12316.91406250,1.16923010,2699.99951171
0.03999999,0.50552403,-0.01510429,939333249,-6650.16162109,409999858,12296.78027343,1.09865474,2699.99951171
0.04399999,0.43049630,-0.02237987,939333223,-6650.16162109,409999908,12284.19628906,1.18861079,2699.99951171
0.04799999,0.50693982,-0.02760314,939333196,-6602.09619140,409999957,12316.91406250,1.11201238,2699.99951171
0.05199999,0.65837889,-0.04551696,939333170,-6557.46435546,410000007,12276.64648437,1.14458668,2699.99951171
0.05599999,0.34045702,0.03505229,939333144,-6516.26562500,410000056,12274.12890625,1.20389306,2699.99951171
0.05999999,0.27464434,0.05625152,939333118,-6481.93359375,410000105,12271.61230468,1.23143303,2699.99951171
0.06399999,0.53392368,-0.03016471,939333092,-6430.43505859,410000155,12279.16308593,1.20517027,2699.99951171
0.06799999,0.40826448,-0.02631568,939333066,-6433.86816406,410000204,12301.81347656,1.23125565,2699.99951171
0.07199999,0.41339290,-0.02022361,939333040,-6413.26904296,410000253,12284.19628906,1.23463499,2699.99951171
