timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.05707636,-0.13337326,668674669,5809.02099609,13475136,3430.31347656,0.80408632,1799.99975585
0.01199999,-0.33622908,-0.00793838,668674692,5736.92285156,13475149,3407.66284179,0.75180494,1799.99975585
0.01599999,-0.47942936,0.04883861,668674715,5651.09228515,13475163,3322.09375000,0.77398431,1799.99975585
0.01999999,-0.57930845,0.08047866,668674738,5613.32666015,13475176,3261.69213867,0.82372128,1799.99975585
0.02399999,-0.41321665,0.02672195,668674760,5589.29443359,13475189,3306.99340820,0.77921342,1799.99975585
0.02799999,-0.31624743,-0.02495574,668674782,5489.73046875,13475203,3344.74438476,0.74397838,1799.99975585
0.03199999,-0.54274022,0.05247688,668674804,5386.73388671,13475216,3254.14160156,0.73242259,1799.99975585
0.03599999,-0.36738803,0.00287437,668674826,5383.30078125,13475229,3223.94091796,0.67410218,1799.99975585
0.03999999,-0.25732672,-0.03800201,668674847,5270.00390625,13475241,3148.43872070,0.67532491,1799.99975585
0.04399999,-0.27278769,-0.00776672,668674868,5283.73681640,13475254,3183.67309570,0.69384729,1799.99975585
0.04799999,-0.13614776,-0.03115177,668674889,5324.93554687,13475267,3155.98925781,0.74697470,1799.99975585
0.05199999,-0.17600461,-0.04203128,668674910,5252.83789062,13475279,3080.48706054,0.82902133,1799.99975585
0.05599999,-0.29041382,-0.00541496,668674931,5136.10839843,13475292,3095.58740234,0.89892292,1799.99975585
0.05999999,-0.29736715,0.01472091,668674951,5129.24169921,13475304,3115.72119140,0.77641475,1799.99975585
0.06399999,-0.46286427,0.05512332,668674972,5022.81152343,13475316,3088.03686523,0.82139837,1799.99975585
0.06799999,-0.23771740,-0.00525474,668674992,5015.94531250,13475329,3065.38671875,0.88830935,1799.99975585
0.07199999,-0.06944796,-0.06395149,668675012,5015.94531250,13475341,3062.86938476,0.77058541,1799.99975585
0.07599999,-0.39857870,0.04557037,668675032,4933.54785156,13475353,3057.83618164,0.68320024,1799.99975585
0.07999999,-0.39198648,0.04671192,668675052,4971.31347656,13475366,3027.63549804,0.77484405,1799.99975585
0.08399999,-0.30897143,0.00389957,668675071,4878.61621093,13475378,3037.70239257,0.82288372,1799.99975585
0.08799999,-0.19768653,-0.02583312,668675091,4936.98095703,13475390,2987.36743164,0.78746616,1799.99975585
0.09199999,-0.52716982,0.05890750,668675110,4816.81787109,13475402,3062.86962890,0.80884462,1799.99975585
0.09599999,-0.51541286,0.04979896,668675130,4854.58349609,13475414,3040.21899414,0.83618193,1799.99975585
0.09999999,-0.14479091,-0.06042289,668675149,4844.28369140,13475427,3055.31958007,0.83522301,1799.99975585
0.10399999,-0.13714087,-0.07045745,668675169,4820.25146484,13475439,3015.05175781,0.81856900,1799.99975585
0.10799999,-0.33515816,0.00634860,668675188,4782.48583984,13475451,3098.10400390,0.78036242,1799.99975585
0.11199999,-0.22091566,-0.01045989,668675207,4772.18603515,13475463,3047.76928710,0.80960440,1799.99975585
0.11599999,-0.19222606,-0.03214931,668675226,4789.35205078,13475475,3022.60205078,0.84891331,1799.99975585
0.11999999,-0.36215847,0.02270221,668675245,4689.78857421,13475487,3040.21899414,0.84996783,1799.99975585
0.12399999,-0.38689363,0.03547859,668675264,4682.92236328,13475500,3088.03710937,0.77954697,1799.99975585
0.12799999,-0.30511924,0.01667976,668675283,4724.12109375,13475512,3045.25268554,0.85651558,1799.99975585
0.13199999,-0.22394300,-0.00719547,668675301,4706.95458984,13475524,3012.53491210,0.87468391,1799.99975585
0.13599999,-0.17856474,-0.05172157,668675320,4603.95800781,13475536,3042.73583984,0.79419416,1799.99975585
0.13999999,-0.19784498,-0.01297569,668675338,4634.85693359,13475548,3062.86962890,0.78417503,1799.99975585
0.14399999,-0.45166531,0.06551742,668675357,4583.35839843,13475560,3047.76928710,0.82490265,1799.99975585
0.14799999,-0.20310428,-0.01579856,668675375,4538.72656250,13475572,2982.33398437,0.88333874,1799.99975585
0.15199999,-0.24747641,-0.01150798,668675393,4552.45947265,13475585,3035.18554687,0.86929285,1799.99975585
0.15599998,-0.23125836,-0.01593875,668675411,4531.86035156,13475597,3035.18554687,0.90759503,1799.99975585
0.15999998,-0.08196493,-0.04183578,668675430,4504.39453125,13475609,3032.66870117,0.91468971,1799.99975585
0.16399998,-0.18276785,-0.00029659,668675447,4459.76220703,13475621,3004.98461914,0.91473752,1799.99975585
0.16799998,-0.11111608,-0.02821159,668675465,4432.29638671,13475633,3070.41992187,0.77728009,1799.99975585
0.17199998,-0.16358917,0.00316429,668675483,4428.86328125,13475646,3057.83642578,0.76625424,1799.99975585
0.17599998,-0.26190897,0.03105163,668675501,4377.36474609,13475658,3047.76928710,0.77334892,1799.99975585
0.17999998,-0.12136566,0.00433540,668675518,4439.16308593,13475670,3015.05151367,0.73715567,1799.99975585
0.18399998,-0.20671504,0.01821899,668675536,4353.33251953,13475682,3062.86987304,0.72050166,1799.99975585
0.18799998,-0.04314458,-0.01409912,668675553,4380.79833984,13475694,3025.11865234,0.84437298,1799.99975585
0.19199998,-0.06509271,-0.02421188,668675570,4298.40087890,13475706,3025.11865234,0.93200325,1799.99975585
0.19599998,-0.03373898,-0.01166820,668675587,4288.10107421,13475718,3020.08496093,0.92500424,1799.99975585
0.19999998,-0.16502571,0.02329254,668675604,4253.76855468,13475730,3083.00366210,0.96229970,1799.99975585
0.20399998,-0.20507135,0.02689743,668675621,4222.86962890,13475743,3050.28613281,0.96637427,1799.99975585
0.20799998,-0.13474546,-0.00314235,668675638,4205.70361328,13475755,3045.25268554,0.91045916,1799.99975585
0.21199998,-0.04924568,-0.01758480,668675655,4178.23779296,13475767,3017.56835937,0.86218559,1799.99975585
0.21599998,-0.12038931,0.00191688,668675671,4143.90527343,13475779,3093.07055664,0.85719811,1799.99975585
0.21999998,0.02175778,-0.03817558,668675688,4130.17236328,13475791,3032.66870117,0.86127269,1799.99975585
0.22399998,-0.05634552,-0.01517581,668675704,4095.84033203,13475804,2992.40136718,0.85871231,1799.99975585
0.22799998,-0.01846589,-0.01776218,668675721,4095.84033203,13475816,3027.63549804,0.85372674,1799.99975585
0.23199998,-0.14659553,0.01221084,668675737,3989.41040039,13475828,3042.73583984,0.84270083,1799.99975585
0.23599998,-0.26544934,0.06365013,668675753,3975.67749023,13475840,3010.01806640,0.88804996,1799.99975585
