timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.21241770,-0.01266622,716936231,-2760.31494140,8696752,4935.32226562,0.97582334,1199.99963378
0.01199999,0.18614362,-0.01009726,716936220,-2729.41577148,8696772,4884.98779296,0.96501344,1199.99963378
0.01599999,0.22061471,-0.02907443,716936209,-2691.65039062,8696792,4917.70507812,1.02567887,1199.99963378
0.01999999,0.33223271,-0.05857348,716936198,-2650.45166015,8696812,4922.73876953,0.97510814,1199.99963378
0.02399999,0.20249389,-0.01156425,716936188,-2640.15185546,8696831,4980.62353515,0.92805719,1199.99963378
0.02799999,0.27875763,-0.03238916,716936177,-2609.25292968,8696851,4955.45654296,0.89158016,1199.99963378
0.03199999,0.15136572,0.01516842,716936167,-2581.78710937,8696871,4905.12158203,0.92204475,1199.99963378
0.03599999,0.16526336,0.01195549,716936157,-2530.28857421,8696890,4897.57177734,0.94496273,1199.99963378
0.03999999,0.25854715,-0.01842308,716936147,-2461.62402343,8696910,4892.53759765,0.95932030,1199.99963378
0.04399999,0.14100398,0.01318955,716936137,-2441.02465820,8696930,4935.32226562,0.95002400,1199.99963378
0.04799999,0.13218313,0.00293707,716936127,-2444.45800781,8696950,4970.55664062,0.88988602,1199.99963378
0.05199999,0.07594449,0.03604674,716936117,-2406.69238281,8696969,4902.60498046,0.88410961,1199.99963378
0.05599999,0.19630980,-0.00400280,716936108,-2310.56201171,8696989,4902.60449218,0.94477510,1199.99963378
0.05999999,0.10260990,0.00933957,716936099,-2313.99536132,8697009,4884.98779296,0.98279345,1199.99963378
0.06399999,0.08097913,0.01997709,716936090,-2235.03100585,8697028,4915.18847656,0.99513757,1199.99963378
0.06799999,0.02321027,0.02256822,716936081,-2183.53271484,8697048,4998.24072265,0.96570742,1199.99963378
0.07199999,0.01633881,0.01726770,716936072,-2169.79980468,8697068,4945.38916015,0.93275022,1199.99963378
0.07599999,0.10754646,-0.01183032,716936064,-2087.40234375,8697087,4902.60498046,0.95566821,1199.99963378
0.07999999,0.12569545,-0.02105951,716936055,-2070.23608398,8697107,4887.50439453,0.97103238,1199.99963378
0.08399999,0.05997271,0.00102424,716936047,-1980.97229003,8697127,4907.63818359,0.98791027,1199.99963378
0.08799999,0.24047361,-0.05525827,716936039,-1980.97229003,8697147,4995.72412109,0.91869491,1199.99963378
0.09199999,0.19003774,-0.04008722,716936031,-1950.07324218,8697166,4935.32226562,0.91795200,1199.99963378
0.09599999,0.12432813,0.00414180,716936024,-1850.50964355,8697186,4892.53808593,0.92778295,1199.99963378
0.09999999,0.06168022,0.01437997,716936016,-1833.34350585,8697206,4902.60498046,0.96932119,1199.99963378
0.10399999,0.08589038,0.00049161,716936009,-1788.71154785,8697225,4922.73876953,0.95045775,1199.99963378
0.10799999,0.07534146,0.00648450,716936002,-1699.44763183,8697245,5033.47509765,0.92203432,1199.99963378
0.11199999,-0.03550110,0.03537321,716935996,-1682.28149414,8697265,4900.08789062,0.87599003,1199.99963378
0.11599999,-0.05811380,0.04317569,716935989,-1582.71789550,8697284,4872.40380859,0.94018256,1199.99963378
0.11999999,-0.10299201,0.03005743,716935983,-1534.65270996,8697304,4857.30371093,0.96964049,1199.99963378
0.12399999,0.05458418,-0.03679132,716935977,-1503.75366210,8697324,4930.28906250,1.01873242,1199.99963378
0.12799999,0.08813560,-0.04867982,716935971,-1472.85461425,8697344,4990.69091796,0.97872841,1199.99963378
0.13199999,0.04003453,-0.02219104,716935965,-1404.19006347,8697363,4975.59033203,0.90701520,1199.99963378
