timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.44313326,-0.01494979,604661494,5997.84814453,1451452955,3500.78222656,0.78884124,2039.99963378
0.01199999,-0.51661735,0.00462532,604661517,5946.35009765,1451452968,3430.31323242,0.90716069,2039.99963378
0.01599999,-0.32727479,-0.02662467,604661541,5977.24902343,1451452982,3430.31323242,0.93991094,2039.99963378
0.01999999,-0.42674383,0.00018310,604661565,5901.71777343,1451452996,3452.96411132,0.87400507,2039.99963378
0.02399999,-0.67375856,0.09592437,604661589,5946.35009765,1451453010,3400.11279296,0.78737056,2039.99963378
0.02799999,-0.50810098,0.02866363,604661612,5956.64941406,1451453023,3440.38037109,0.81307405,2039.99963378
0.03199999,-0.17339865,-0.08078956,604661636,5929.18359375,1451453037,3546.08325195,0.76167386,2039.99963378
0.03599999,-0.08549199,-0.10008430,604661659,5874.25195312,1451453051,3460.51440429,0.70784837,2039.99963378
0.03999999,-0.19904582,-0.05064010,604661683,5798.72119140,1451453065,3457.99731445,0.71382987,2039.99963378
0.04399999,-0.48075968,0.05027389,604661706,5771.25537109,1451453079,3445.41406250,0.66302442,2039.99963378
0.04799999,-0.54671472,0.06593894,604661729,5778.12158203,1451453093,3387.52905273,0.64846003,2039.99963378
0.05199999,-0.43873915,0.02390861,604661752,5805.58740234,1451453106,3435.34692382,0.71141117,2039.99963378
0.05599999,-0.23679457,-0.05892753,604661775,5760.95556640,1451453120,3493.23168945,0.72343283,2039.99963378
0.05999999,-0.22001980,-0.03959655,604661798,5730.05664062,1451453134,3440.38037109,0.75215625,2039.99963378
0.06399999,-0.41405287,0.03731536,604661821,5685.42480468,1451453148,3440.38037109,0.81249928,2039.99963378
0.06799999,-0.44477832,0.05447387,604661844,5706.02392578,1451453161,3437.86328125,0.78082114,2039.99963378
0.07199999,-0.45462366,0.03876304,604661867,5657.95898437,1451453175,3402.62939453,0.77934378,2039.99963378
0.07599999,-0.44104442,0.03026008,604661889,5651.09228515,1451453189,3452.96386718,0.75269901,2039.99963378
0.07999999,-0.37554687,0.00898933,604661912,5613.32666015,1451453203,3498.26538085,0.67613148,2039.99963378
0.08399999,-0.33105346,-0.00276374,604661934,5582.42773437,1451453217,3452.96411132,0.75015628,2039.99963378
0.08799999,-0.15333431,-0.05215072,604661957,5582.42773437,1451453230,3463.03076171,0.74808424,2039.99963378
0.09199999,-0.26997500,-0.00089836,604661979,5527.49609375,1451453244,3425.27978515,0.71034878,2039.99963378
0.09599999,-0.57129883,0.09153366,604662001,5500.03027343,1451453258,3390.04565429,0.75014591,2039.99963378
0.09999999,-0.33978411,0.00917053,604662023,5486.29736328,1451453272,3432.83007812,0.72593033,2039.99963378
0.10399999,-0.21629533,-0.03607368,604662045,5448.53173828,1451453286,3488.19848632,0.71740227,2039.99963378
0.10799999,-0.27895656,-0.01173400,604662067,5379.86718750,1451453299,3450.44726562,0.80854088,2039.99963378
0.11199999,-0.31657215,0.02912139,604662088,5376.43408203,1451453313,3450.44726562,0.81452238,2039.99963378
0.11599999,-0.22470092,0.00108718,604662110,5366.13427734,1451453327,3450.44726562,0.77479439,2039.99963378
0.11999999,-0.22079856,0.00006484,604662131,5362.70117187,1451453341,3397.59594726,0.76063811,2039.99963378
0.12399999,-0.31599777,0.02722358,604662153,5355.83496093,1451453354,3440.38037109,0.69372946,2039.99963378
0.12799999,-0.30498990,0.00760841,604662174,5321.50244140,1451453368,3483.16479492,0.68922823,2039.99963378
0.13199999,-0.24458090,-0.00550270,604662195,5276.87060546,1451453382,3460.51416015,0.73103868,2039.99963378
0.13599999,-0.36641833,0.02148628,604662216,5218.50585937,1451453396,3460.51440429,0.76822769,2039.99963378
0.13999999,-0.25959628,-0.00490379,604662237,5228.80517578,1451453409,3422.76318359,0.84024298,2039.99963378
0.14399999,-0.27007651,-0.01057815,604662258,5139.54150390,1451453423,3397.59570312,0.81803321,2039.99963378
0.14799999,-0.20124536,-0.01617622,604662278,5108.64257812,1451453437,3415.21289062,0.81253278,2039.99963378
0.15199999,-0.06857944,-0.02922248,604662299,5160.14062500,1451453451,3488.19848632,0.77581727,2039.99963378
0.15599998,-0.41187211,0.06420135,604662319,5057.14404296,1451453465,3480.64819335,0.77131986,2039.99963378
0.15999998,-0.12933839,-0.02901840,604662340,5029.67822265,1451453478,3450.44726562,0.81756919,2039.99963378
0.16399998,-0.23825241,0.00429916,604662360,4991.91259765,1451453492,3435.34692382,0.77482110,2039.99963378
0.16799998,-0.02223116,-0.03554534,604662380,5005.64550781,1451453506,3397.59570312,0.77073180,2039.99963378
0.17199998,-0.10150701,-0.01251983,604662399,4967.87988281,1451453520,3425.28002929,0.76925826,2039.99963378
0.17599998,-0.24314989,0.03990554,604662419,4906.08203125,1451453534,3480.64843750,0.71383130,2039.99963378
0.17999998,-0.14702846,-0.00512313,604662439,4864.88330078,1451453547,3480.64819335,0.74356156,2039.99963378
0.18399998,-0.00401653,-0.02931594,604662458,4844.28369140,1451453561,3463.03125000,0.73343592,2039.99963378
0.18799998,-0.18192408,0.01494026,604662478,4837.41748046,1451453575,3440.38037109,0.66954350,2039.99963378
0.19199998,-0.13867475,0.01254081,604662497,4789.35205078,1451453589,3392.56250000,0.69624972,2039.99963378
0.19599998,-0.12637865,0.00083923,604662516,4710.38818359,1451453602,3412.69628906,0.75055640,2039.99963378
0.19999998,-0.05589011,-0.01162338,604662535,4727.55419921,1451453616,3470.58105468,0.75310593,2039.99963378
0.20399998,-0.15256278,0.02766418,604662553,4669.18945312,1451453630,3495.74877929,0.82713055,2039.99963378
0.20799998,-0.25108623,0.04281044,604662572,4579.92529296,1451453644,3442.89721679,0.83109867,2039.99963378
0.21199998,-0.09146418,0.00952148,604662591,4672.62255859,1451453658,3420.24658203,0.84270834,2039.99963378
0.21599998,-0.14417716,0.00851249,604662609,4562.75927734,1451453671,3430.31323242,0.86539179,2039.99963378
0.21999998,-0.06425409,-0.00922775,604662627,4500.96093750,1451453685,3440.38012695,0.75761669,2039.99963378
0.22399998,-0.11150699,-0.00067710,604662645,4476.92871093,1451453699,3442.89697265,0.77929329,2039.99963378
0.22799998,-0.02314181,-0.02716255,604662663,4446.02929687,1451453713,3520.91601562,0.82856261,2039.99963378
0.23199998,0.11640216,-0.05047988,604662681,4487.22802734,1451453726,3457.99731445,0.75460332,2039.99963378
0.23599998,-0.01662885,-0.00269889,604662698,4373.93164062,1451453740,3415.21313476,0.78936690,2039.99963378
0.23999998,-0.10015347,0.03358650,604662716,4339.59960937,1451453754,3410.17944335,0.78528141,2039.99963378
0.24399998,-0.21029296,0.06031799,604662733,4319.00000000,1451453768,3432.83032226,0.74754607,2039.99963378
0.24799998,-0.03748627,0.00393104,604662750,4291.53417968,1451453782,3455.48071289,0.74204188,2039.99963378
0.25199998,-0.09420678,0.00649070,604662767,4243.46923828,1451453795,3508.33227539,0.72386276,2039.99963378
0.25599998,-0.11022911,-0.00080680,604662784,4161.07177734,1451453809,3442.89697265,0.79990094,2039.99963378
0.25999998,0.02271749,-0.02398490,604662801,4185.10400390,1451453823,3422.76318359,0.85278511,2039.99963378
0.26399998,0.03317291,-0.02330970,604662817,4133.60595703,1451453837,3447.93066406,0.81849873,2039.99963378
0.26799998,-0.02957432,-0.01317596,604662834,4085.54077148,1451453850,3417.72973632,0.78380048,2039.99963378
0.27199998,0.03430238,-0.02169418,604662850,4051.20849609,1451453864,3420.24633789,0.73198837,2039.99963378
0.27599998,-0.17505685,0.03622627,604662866,3999.70996093,1451453878,3518.39916992,0.74602341,2039.99963378
0.27999998,-0.21307529,0.05035781,604662882,3989.41040039,1451453892,3452.96411132,0.80738061,2039.99963378
0.28399998,-0.13790850,0.00752258,604662898,3893.28002929,1451453906,3427.79663085,0.76981592,2039.99963378
0.28799998,-0.04544421,-0.01567459,604662914,3889.84667968,1451453919,3427.79663085,0.79264575,2039.99963378
0.29199998,0.02658951,-0.02607154,604662929,3889.84667968,1451453933,3402.62915039,0.80037033,2039.99963378
0.29599998,-0.02721058,-0.02280426,604662944,3814.31567382,1451453947,3435.34692382,0.77587735,2039.99963378
0.29999997,-0.06446348,-0.00086784,604662959,3766.25048828,1451453961,3505.81567382,0.79566287,2039.99963378
0.30399997,0.06057589,-0.02390098,604662974,3766.25048828,1451453974,3465.54785156,0.78629934,2039.99963378
0.30799997,-0.12027437,0.01116752,604662989,3652.95410156,1451453988,3447.93066406,0.74971640,2039.99963378
0.31199997,-0.20739606,0.05480194,604663004,3652.95410156,1451454002,3420.24633789,0.78967452,2039.99963378
0.31599997,-0.02453302,-0.01235389,604663018,3659.82055664,1451454016,3415.21313476,0.70679646,2039.99963378
0.31999997,-0.16189669,0.00981903,604663033,3501.89208984,1451454030,3437.86376953,0.68632066,2039.99963378
