timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.12360618,0.02310752,553554309,2952.57568359,1291738392,5791.01318359,1.39502382,2039.99963378
0.01199999,-0.03517692,-0.00465202,553554321,2897.64404296,1291738415,5806.11376953,1.41379237,2039.99963378
0.01599999,-0.07849890,0.00129127,553554332,2804.94677734,1291738439,5972.21826171,1.37981593,2039.99963378
0.01999999,0.00049069,-0.01677894,553554343,2756.88159179,1291738463,6015.00292968,1.34478259,2039.99963378
0.02399999,-0.04623873,-0.00164413,553554354,2653.88476562,1291738487,6133.28955078,1.38695478,2039.99963378
0.02799999,0.02565261,-0.01041221,553554364,2616.11938476,1291738512,6236.47607421,1.38512313,2039.99963378
0.03199999,-0.06520006,0.00665092,553554375,2492.52319335,1291738537,6364.82958984,1.45248103,2039.99963378
0.03599999,-0.16357526,0.03439140,553554384,2355.19409179,1291738563,6422.71435546,1.36703550,2039.99963378
0.03999999,-0.10463318,0.02342605,553554394,2272.79663085,1291738589,6671.87158203,1.36826527,2039.99963378
0.04399999,-0.03833955,0.00418472,553554403,2214.43164062,1291738615,6651.73730468,1.45635366,2039.99963378
0.04799999,-0.07114387,0.00684547,553554411,2046.20361328,1291738643,6787.64160156,1.38442480,2039.99963378
0.05199999,-0.09135629,0.01787376,553554419,1960.37292480,1291738670,6948.71289062,1.36514759,2039.99963378
0.05599999,0.07255098,-0.03474617,553554427,1829.91027832,1291738698,6999.04736328,1.39624965,2039.99963378
0.05999999,0.08970983,-0.03753089,553554434,1685.71472167,1291738726,7097.19970703,1.37024939,2039.99963378
0.06399999,-0.02740328,0.00807380,553554440,1544.95239257,1291738755,7285.95556640,1.32511913,2039.99963378
0.06799999,-0.11498573,0.04525184,553554446,1435.08911132,1291738784,7273.37158203,1.42314851,2039.99963378
0.07199999,0.02127451,-0.00156974,553554451,1266.86096191,1291738813,7401.72509765,1.45341098,2039.99963378
0.07599999,0.02614148,-0.00375175,553554456,1105.49926757,1291738843,7487.29492187,1.39953696,2039.99963378
0.07999999,0.00121396,0.01269912,553554460,968.17016601,1291738874,7605.58105468,1.34216737,2039.99963378
0.08399999,0.13222169,-0.02348136,553554464,827.40783691,1291738904,7746.51855468,1.36024653,2039.99963378
0.08799999,0.28972843,-0.05771446,553554467,679.77905273,1291738935,7907.58984375,1.41438210,2039.99963378
0.09199999,0.20699910,-0.03843116,553554469,408.55407714,1291738967,7985.60839843,1.36633396,2039.99963378
0.09599999,0.14797039,0.01470565,553554471,288.39111328,1291738999,8023.35986328,1.37022650,2039.99963378
0.09999999,0.07081092,0.05436515,553554471,154.49523925,1291739031,8081.24462890,1.45690977,2039.99963378
0.10399999,0.23509530,-0.00922584,553554472,-20.59936523,1291739064,8191.98144531,1.46338915,2039.99963378
0.10799999,0.41792267,-0.07336807,553554471,-230.02624511,1291739097,8259.93261718,1.36410570,2039.99963378
0.11199999,0.53242009,-0.07497215,553554470,-391.38793945,1291739130,8327.88476562,1.38463664,2039.99963378
0.11599999,0.73649996,-0.11959648,553554468,-597.38159179,1291739163,8428.55468750,1.42892253,2039.99963378
0.11999999,0.54174780,-0.01708793,553554465,-799.94201660,1291739197,8556.90722656,1.35281467,2039.99963378
0.12399999,0.44328764,0.04537391,553554461,-933.83789062,1291739232,8665.12792968,1.31869876,2039.99963378
0.12799999,0.56654876,-0.00067329,553554457,-1112.36572265,1291739266,8753.21289062,1.38197922,2039.99963378
0.13199999,0.75729328,-0.04892921,553554452,-1314.92614746,1291739301,8795.99804687,1.28522431,2039.99963378
0.13599999,0.63966864,0.00746345,553554447,-1503.75366210,1291739336,8780.89746093,1.27183341,2039.99963378
0.13999999,0.49808716,0.06332588,553554440,-1685.71472167,1291739372,8813.61523437,1.33927738,2039.99963378
0.14399999,0.63692039,0.02462196,553554433,-1843.64318847,1291739407,8929.38476562,1.28420579,2039.99963378
0.14799999,0.62809264,0.01532554,553554425,-2049.63671875,1291739443,8949.51855468,1.19872283,2039.99963378
0.15199999,0.60233026,0.02900886,553554417,-2207.56518554,1291739479,9082.90625000,1.26502752,2039.99963378
0.15599998,0.59276515,0.02575492,553554408,-2399.82592773,1291739515,9163.44140625,1.19865608,2039.99963378
0.15999998,0.64621037,0.02015495,553554398,-2554.32128906,1291739552,9087.93945312,1.09623944,2039.99963378
0.16399998,0.54832506,0.05002021,553554387,-2708.81640625,1291739588,9087.93945312,1.20582771,2039.99963378
0.16799998,0.69460624,0.00676727,553554376,-2818.67968750,1291739625,9216.29296875,1.17806744,2039.99963378
0.17199998,0.65349864,0.01305198,553554364,-3017.80688476,1291739662,9344.64648437,1.01434099,2039.99963378
0.17599998,0.67641890,-0.00296592,553554352,-3182.60180664,1291739699,9201.19238281,1.02539253,2039.99963378
0.17999998,0.71042287,-0.01448631,553554339,-3302.76489257,1291739736,9246.49414062,1.07722783,2039.99963378
0.18399998,0.70868033,0.00944328,553554325,-3443.52709960,1291739774,9289.27832031,0.98125094,2039.99963378
0.18799998,0.42584580,0.06909751,553554311,-3608.32202148,1291739811,9374.84765625,0.93610292,2039.99963378
0.19199998,0.56205946,0.03764533,553554297,-3683.85302734,1291739848,9296.82910156,1.00008773,2039.99963378
0.19599998,0.61267995,0.00758552,553554282,-3797.14965820,1291739885,9319.47949218,0.92585444,2039.99963378
0.19999998,0.46245351,0.03438377,553554266,-3941.34521484,1291739923,9314.48828125,0.90292030,2039.99963378
0.20399998,0.44994300,0.04074287,553554250,-4034.04223632,1291739960,9379.88085937,0.93504440,2039.99963378
0.20799998,0.51254028,0.01519203,553554234,-4147.33886718,1291739997,9294.31152343,0.96644115,2039.99963378
0.21199998,0.60467261,-0.00986671,553554217,-4209.13671875,1291740035,9279.21191406,0.91702288,2039.99963378
0.21599998,0.59763604,-0.01557540,553554200,-4346.46582031,1291740072,9357.23046875,0.90915763,2039.99963378
0.21999998,0.54583603,0.00671577,553554183,-4411.69726562,1291740109,9339.61328125,0.94430178,2039.99963378
0.22399998,0.42177677,0.03381538,553554165,-4511.26074218,1291740147,9256.56054687,0.97038561,2039.99963378
0.22799998,0.52617490,0.00524902,553554147,-4535.29345703,1291740184,9291.79492187,0.93506109,2039.99963378
0.23199998,0.52007222,0.00443458,553554129,-4573.05908203,1291740221,9367.29687500,0.93597769,2039.99963378
0.23599998,0.40758916,0.02713584,553554110,-4727.55419921,1291740258,9337.09667968,0.97744143,2039.99963378
0.23999998,0.45533266,0.00784683,553554091,-4700.08837890,1291740296,9301.86230468,0.93736183,2039.99963378
0.24399998,0.63292890,-0.03541755,553554072,-4748.15332031,1291740333,9284.24511718,0.91814446,2039.99963378
0.24799998,0.66337668,-0.05613517,553554053,-4861.45019531,1291740370,9369.81445312,0.96436226,2039.99963378
0.25199998,0.59038460,-0.01376533,553554034,-4864.88330078,1291740408,9329.54589843,0.98971891,2039.99963378
0.25599998,0.44730225,0.03223228,553554014,-4926.68115234,1291740445,9311.92968750,0.94057905,2039.99963378
0.25999998,0.42538231,0.03230476,553553994,-4919.81494140,1291740482,9286.76171875,0.95959913,2039.99963378
0.26399998,0.47455927,-0.00705528,553553974,-5009.07861328,1291740520,9400.01464843,0.98970973,2039.99963378
0.26799998,0.48334226,0.00534248,553553954,-5005.64550781,1291740557,9304.37890625,0.98357939,2039.99963378
0.27199998,0.41722568,0.00895500,553553934,-5015.94531250,1291740594,9274.17773437,0.99053609,2039.99963378
0.27599998,0.61797696,-0.05514335,553553914,-5036.54443359,1291740632,9289.27832031,1.03099310,2039.99963378
0.27999998,0.64724045,-0.05901145,553553894,-5067.44384765,1291740669,9417.63183593,0.98185425,2039.99963378
0.28399998,0.52749830,-0.00822830,553553873,-5153.27441406,1291740706,9271.66113281,0.96767038,2039.99963378
0.28799998,0.48210054,0.02240371,553553853,-5112.07568359,1291740744,9269.14453125,0.99073410,2039.99963378
0.29199998,0.35864338,0.04928779,553553832,-5108.64257812,1291740781,9334.58007812,1.00501620,2039.99963378
0.29599998,0.37957105,0.04092407,553553812,-5081.17675781,1291740818,9394.98144531,0.94681614,2039.99963378
0.29999997,0.42808949,-0.00400161,553553792,-5077.74316406,1291740856,9284.24511718,0.93464565,2039.99963378
0.30399997,0.61505925,-0.07071876,553553771,-5139.54150390,1291740893,9264.11132812,0.96978974,2039.99963378
0.30799997,0.65462058,-0.04900932,553553751,-5115.50878906,1291740930,9367.29785156,0.97070628,2039.99963378
0.31199997,0.56878191,-0.01770782,553553730,-5067.44384765,1291740967,9349.68066406,0.92587357,2039.99963378
0.31599997,0.47655722,0.01856803,553553710,-5094.90966796,1291741005,9271.66113281,0.95596724,2039.99963378
0.31999997,0.22055305,0.08941936,553553690,-5077.74316406,1291741042,9296.82910156,0.99916499,2039.99963378
0.32399997,0.19463601,0.06323528,553553669,-5084.60986328,1291741080,9407.56542968,0.89611244,2039.99963378
0.32799997,0.41759115,-0.00834369,553553649,-5046.84423828,1291741117,9304.37890625,0.92851591,2039.99963378
0.33199997,0.58706849,-0.07331848,553553629,-5002.21240234,1291741154,9281.72851562,0.97601890,2039.99963378
0.33599997,0.60314148,-0.05915641,553553609,-5029.67822265,1291741192,9306.89550781,0.96513444,2039.99963378
0.33999997,0.50333595,-0.01299953,553553589,-4974.74658203,1291741229,9425.18261718,0.91040331,2039.99963378
0.34399997,0.44979682,0.00636005,553553569,-5002.21240234,1291741266,9314.44628906,0.90555816,2039.99963378
0.34799997,0.29817792,0.05736637,553553549,-4940.41406250,1291741303,9286.76171875,0.93594926,2039.99963378
0.35199997,0.13609345,0.08749771,553553530,-4936.98095703,1291741341,9294.31250000,1.00459265,2039.99963378
0.35599997,0.15848577,0.05500221,553553510,-4895.78222656,1291741378,9427.69921875,0.93677455,2039.99963378
0.35999997,0.43132072,-0.04780864,553553491,-4916.38183593,1291741415,9299.34570312,0.93797045,2039.99963378
0.36399997,0.68277144,-0.10854911,553553471,-4823.68457031,1291741453,9281.72851562,1.05337071,2039.99963378
0.36799997,0.55571711,-0.04741668,553553452,-4847.71728515,1291741490,9329.54687500,0.99013817,2039.99963378
0.37199997,0.47314915,-0.02061462,553553432,-4789.35205078,1291741527,9359.74707031,0.95608198,2039.99963378
0.37599997,0.53105151,-0.01628971,553553413,-4803.08496093,1291741564,9266.62792968,1.06298089,2039.99963378
0.37999997,0.31842899,0.04088211,553553394,-4779.05273437,1291741602,9311.92871093,0.99918943,2039.99963378
0.38399997,0.16263471,0.08221435,553553375,-4755.02001953,1291741639,9354.71386718,0.93797028,2039.99963378
0.38799997,0.29723829,0.01794624,553553356,-4758.45312500,1291741676,9339.61328125,0.97842741,2039.99963378
