timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.03807251,-0.03827095,192066073,-3079.60498046,111169102,10165.10351562,1.33235037,2234.15454101
0.01199999,-0.21532908,0.01302289,192066061,-2877.04467773,111169143,10177.68652343,1.33783221,2235.46289062
0.01599999,-0.27795898,0.02080059,192066050,-2701.94995117,111169184,10175.16992187,1.29740250,2236.77124023
0.01999999,-0.34874722,0.04331207,192066040,-2478.79028320,111169224,10157.55273437,1.35491144,2238.07958984
0.02399999,-0.31692066,0.01622581,192066030,-2207.56518554,111169265,10278.35644531,1.23808455,2239.38769531
0.02799999,-0.16010200,-0.05463171,192066022,-2032.47070312,111169306,10167.62011718,1.25545251,2240.69604492
0.03199999,-0.19883909,-0.03163242,192066014,-1809.31091308,111169347,10285.90722656,1.28887796,2242.00439453
0.03599999,-0.28623422,-0.01087951,192066007,-1589.58435058,111169388,10207.88769531,1.26867723,2243.31274414
0.03999999,-0.43340703,0.03486442,192066002,-1359.55810546,111169429,10301.00683593,1.23422217,2244.62109375
0.04399999,-0.52260452,0.04344511,192065997,-1081.46667480,111169470,10220.47167968,1.29323112,2245.92944335
0.04799999,-0.36359024,-0.02966117,192065993,-830.84106445,111169511,10348.82519531,1.19055867,2247.23779296
0.05199999,-0.36914423,-0.04258298,192065990,-597.38159179,111169552,10177.68652343,1.25830495,2248.54614257
0.05599999,-0.45503026,-0.01174259,192065988,-343.32275390,111169593,10353.85839843,1.24077141,2249.85449218
0.05999999,-0.49896538,0.00223159,192065988,-65.23132324,111169634,10215.43847656,1.23470783,2251.16259765
0.06399999,-0.67722958,0.04257774,192065988,202.56042480,111169675,10356.37500000,1.21338534,2252.47094726
0.06799999,-0.77652823,0.06011629,192065989,501.25122070,111169716,10235.57226562,1.23161125,2253.77929687
0.07199999,-0.95773321,0.08481168,192065992,796.50878906,111169757,10394.12597656,1.20392763,2255.08764648
0.07599999,-0.99022477,0.05417108,192065996,1095.19958496,111169799,10238.08886718,1.20514953,2256.39599609
0.07999999,-0.89241027,-0.00433397,192066001,1397.32360839,111169840,10346.30859375,1.20432555,2257.70434570
0.08399999,-0.89039087,-0.02154922,192066007,1696.01440429,111169881,10273.32324218,1.21960616,2259.01269531
0.08799999,-1.00499653,-0.00108814,192066015,2005.00488281,111169923,10434.39453125,1.14975929,2260.32104492
0.09199999,-0.97369104,-0.01862287,192066024,2355.19409179,111169964,10233.05468750,1.20958292,2261.62939453
0.09599999,-1.02576720,-0.02094984,192066034,2664.18457031,111170005,10409.22656250,1.19038105,2262.93750000
0.09999999,-1.00487482,-0.02488613,192066045,2986.90795898,111170046,10222.98828125,1.17131161,2264.24584960
0.10399999,-1.11276149,0.00740098,192066057,3316.49780273,111170087,10351.34179687,1.13851153,2265.55419921
0.10799999,-1.19610965,0.01658058,192066071,3628.92138671,111170128,10185.23730468,1.12336695,2266.86254882
0.11199999,-0.97671681,-0.06599807,192066087,3917.31250000,111170169,10273.32324218,1.06972038,2268.17089843
0.11599999,-1.02561521,-0.04759168,192066103,4274.36816406,111170210,10139.93554687,1.06624448,2269.47924804
0.11999999,-0.97634696,-0.04872035,192066121,4562.75927734,111170250,10162.58691406,1.07089483,2270.78759765
0.12399999,-1.23990368,0.00980472,192066140,4888.91601562,111170291,10054.36621093,1.03445398,2272.09594726
0.12799999,-1.07718932,-0.03210878,192066160,5180.74023437,111170331,10044.29980468,1.01973354,2273.40429687
0.13199999,-1.10963749,-0.02165222,192066181,5500.03027343,111170371,9968.79785156,0.99763417,2274.71240234
0.13599999,-1.14124882,-0.01912784,192066204,5771.25537109,111170411,9898.32910156,1.06701695,2275.97705078
0.13999999,-1.11311066,-0.01611852,192066228,6059.64648437,111170451,9993.96484375,0.95445764,2277.07421875
0.14399999,-0.98878145,-0.05553913,192066253,6409.83544921,111170490,9727.19042968,0.92089301,2277.99755859
0.14799999,-1.02935850,-0.03590297,192066279,6591.79687500,111170529,9702.02343750,0.99685734,2278.74584960
0.15199999,-1.03618848,-0.01024580,192066306,6917.95312500,111170568,9727.19042968,0.88780313,2279.31982421
0.15599998,-0.97603696,-0.01558351,192066335,7189.17822265,111170607,9520.81835937,0.84770208,2279.71972656
0.15999998,-0.81608456,-0.08481502,192066364,7391.73876953,111170645,9462.93359375,0.88460582,2279.94482421
0.16399998,-0.83817034,-0.06465148,192066394,7601.16552734,111170683,9510.75195312,0.72427517,2279.99951171
0.16799998,-0.92067694,-0.00170326,192066425,7841.49169921,111170720,9281.72851562,0.69666141,2279.99951171
0.17199998,-0.76023578,-0.02501296,192066457,8181.38085937,111170757,9165.95898437,0.77102392,2279.99951171
0.17599998,-0.88147991,0.00270271,192066490,8373.64160156,111170794,9128.20703125,0.80047601,2279.99951171
0.17999998,-0.63700038,-0.09576845,192066523,8528.13671875,111170830,9133.24023437,0.70787554,2279.99951171
