timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.14541940,0.04835653,598810827,8727.26367187,9235921,4925.25537109,0.47755682,2699.99951171
0.01199999,-0.29304465,0.04300022,598810862,8493.80468750,9235941,4895.05468750,0.51354080,2699.99902343
0.01599999,-0.30329257,0.07580566,598810896,8507.53710937,9235960,4812.00244140,0.48451852,2699.99951171
0.01999999,-0.04285632,-0.06423139,598810930,8356.47558593,9235979,4733.98339843,0.55414682,2699.99902343
0.02399999,-0.29422304,0.02674055,598810963,8270.64453125,9235998,4746.56738281,0.58682757,2699.99951171
0.02799999,-0.10148330,-0.02667713,598810996,8284.37792968,9236017,4660.99804687,0.63565409,2699.99951171
0.03199999,-0.20496334,-0.02162981,598811029,8195.11328125,9236035,4615.69677734,0.59555399,2699.99902343
0.03599999,-0.67719048,0.12389326,598811061,8195.11328125,9236054,4540.19482421,0.61675196,2699.99951171
0.03999999,-0.16373592,-0.06038808,598811094,8195.11328125,9236072,4517.54394531,0.67404121,2699.99902343
0.04399999,-0.74826288,0.10034275,598811127,8116.14990234,9236090,4507.47705078,0.80404335,2699.99951171
0.04799999,-0.27936342,-0.05588579,598811159,8150.48193359,9236108,4517.54394531,0.88679689,2699.99951171
0.05199999,-0.33296975,-0.05967855,598811192,8109.28320312,9236127,4542.71142578,0.92985814,2699.99902343
0.05599999,-0.70356142,0.07060766,598811224,8133.31591796,9236145,4600.59667968,0.88089817,2699.99951171
0.05999999,-0.46957734,-0.01745891,598811257,8071.51757812,9236163,4645.89746093,0.80054801,2699.99902343
0.06399999,-0.53624629,0.02269315,598811289,8098.98339843,9236181,4577.94580078,0.81500977,2699.99951171
0.06799999,-1.52167010,0.29305553,598811321,8061.21826171,9236200,4577.94580078,0.85505479,2699.99951171
0.07199999,-2.24164319,0.44856405,598811354,8201.98046875,9236218,4545.22802734,0.82865422,2699.99902343
0.07599999,-2.12112665,0.26711320,598811387,8177.94775390,9236236,4537.67822265,0.81232041,2699.99951171
0.07999999,-4.25368642,0.73985195,598811419,7930.75537109,9236254,4525.09423828,0.80262166,2699.99902343
0.08399999,-3.16102075,0.35240793,598811451,8538.43652343,9236273,4542.71142578,0.81950885,2699.99951171
0.08799999,1.15564131,-1.24852275,598811486,8253.47851562,9236291,4590.52929687,0.64613455,2699.99951171
0.09199999,0.84439325,-0.95206785,598811518,8016.58593750,9236309,4628.28076171,0.52208429,2699.99902343
0.09599999,0.92242389,-0.62952041,598811550,8208.84667968,9236328,4681.13183593,0.14492484,2699.99951171
0.09999999,-1.82060408,0.31288385,598811582,7820.89208984,9236346,4499.92675781,0.25181990,2699.99902343
0.10399999,-1.03443384,0.18274784,598811614,8373.64160156,9236364,4502.44335937,0.53305596,2699.99951171
0.10799999,-1.59816706,0.17845153,598811647,8112.71630859,9236382,4532.64453125,0.71806508,2699.99951171
0.11199999,0.23552526,-0.40349674,598811680,8153.91503906,9236400,4522.57763671,0.75407952,2699.99902343
0.11599999,-0.73658668,-0.01895236,598811712,8126.44921875,9236418,4545.22802734,0.77902030,2699.99951171
0.11999999,-0.92347204,0.05059051,598811744,8050.91845703,9236437,4545.22802734,0.68576574,2699.99902343
0.12399999,-0.29181420,-0.11425209,598811777,8198.54687500,9236455,4479.79296875,0.77010530,2699.99951171
0.12799999,-0.12257559,-0.16805267,598811810,8092.11718750,9236473,4499.92675781,1.02658593,2699.99951171
0.13199999,-0.29847389,-0.05504035,598811842,8033.75244140,9236491,4517.54394531,1.30722725,2699.99902343
0.13599999,-1.26141619,0.29677295,598811874,8078.38427734,9236509,4658.48144531,1.38309752,2699.99951171
0.13999999,-0.91308200,0.12452411,598811907,8116.14990234,9236528,4630.79736328,1.20166575,2699.99902343
0.14399999,-0.68379288,0.01850891,598811939,8219.14648437,9236546,4598.07958984,1.02124464,2699.99951171
0.14799999,-0.11079676,-0.18481636,598811971,8164.21484375,9236564,4530.12792968,0.89417451,2699.99951171
0.15199999,-0.19886568,-0.15211868,598812004,7995.98681640,9236583,4565.36230468,0.76971238,2699.99902343
0.15599998,-0.70818668,0.05316638,598812036,7961.65429687,9236601,4540.19482421,0.66620826,2699.99951171
0.15999998,-0.50638806,0.02970790,598812068,8074.95117187,9236619,4527.61083984,0.63939559,2699.99902343
0.16399998,-0.15836820,-0.08883190,598812100,7917.02246093,9236638,4550.26171875,0.63212591,2699.99951171
0.16799998,-0.18252599,-0.05539512,598812132,7975.38720703,9236656,4547.74511718,0.66914695,2699.99951171
0.17199998,-0.71938043,0.12930870,598812163,7971.95410156,9236674,4593.04589843,0.78066354,2699.99902343
0.17599998,-0.75478202,0.13024997,598812195,7954.78808593,9236692,4590.52978515,0.81928610,2699.99951171
0.17999998,-1.20379340,0.22158813,598812227,7930.75537109,9236710,4567.87890625,0.85832440,2699.99902343
0.18399998,-0.42376983,-0.09578323,598812258,7838.05810546,9236728,4557.81201171,0.88125181,2699.99951171
0.18799998,-0.18391048,-0.13710498,598812290,7841.49169921,9236747,4515.02734375,0.90921264,2699.99951171
0.19199998,-0.27583205,-0.07064533,598812321,7838.05810546,9236765,4550.26171875,0.90756732,2699.99902343
0.19599998,-0.46845957,0.00547218,598812352,7779.69335937,9236783,4517.54394531,0.92990016,2699.99951171
0.19999998,-0.50123775,0.03060054,598812383,7752.22753906,9236801,4585.49609375,0.90107786,2699.99902343
0.20399998,-0.27868545,-0.02424049,598812414,7686.99609375,9236820,4557.81152343,0.79212814,2699.99951171
0.20799998,-0.29000002,-0.03304195,598812445,7724.76171875,9236838,4608.14648437,0.80901545,2699.99951171
0.21199998,-0.32388442,-0.00975799,598812476,7611.46533203,9236856,4590.52929687,0.82890570,2699.99902343
0.21599998,-0.32749366,-0.00149917,598812506,7549.66699218,9236874,4552.77832031,0.91484290,2699.99951171
0.21999998,-0.32730725,0.02384281,598812536,7590.86572265,9236893,4530.12792968,0.94079411,2699.99902343
0.22399998,-0.77658706,0.13605976,598812566,7501.60205078,9236911,4545.22802734,1.01103615,2699.99951171
0.22799998,-0.57864224,0.05984306,598812597,7525.63476562,9236929,4577.94580078,0.87289243,2699.99951171
0.23199998,-0.22351182,-0.05932044,598812627,7467.26953125,9236947,4537.67773437,0.87527394,2699.99902343
0.23599998,-0.34350785,-0.02687263,598812656,7378.00585937,9236966,4525.09423828,0.90625482,2699.99951171
0.23999998,-0.19588537,-0.06245899,598812686,7302.47460937,9236984,4545.22802734,0.95838022,2699.99902343
0.24399998,-0.25699469,-0.02547168,598812715,7302.47460937,9237002,4598.07958984,0.88365817,2699.99951171
0.24799998,-0.31742334,0.01468944,598812744,7288.74169921,9237020,4673.58154296,0.78980892,2699.99951171
0.25199998,-0.06431145,-0.05503845,598812773,7199.47802734,9237039,4608.14648437,0.69595968,2699.99902343
0.25599998,-0.23129089,0.01077842,598812802,7178.87841796,9237057,4547.74511718,0.71243876,2699.99951171
0.25999998,-0.22474664,0.02078056,598812830,7117.08056640,9237075,4504.96044921,0.76254689,2699.99902343
0.26399998,-0.37948602,0.04739093,598812859,7041.54931640,9237093,4499.92675781,0.80158144,2699.99951171
0.26799998,-0.44018724,0.07812309,598812887,7000.35058593,9237112,4532.64453125,0.82551544,2699.99951171
0.27199998,-0.26116475,0.00305175,598812915,6996.91748046,9237130,4532.64453125,0.86011123,2699.99902343
0.27599998,-0.18928338,-0.02686882,598812943,6869.88818359,9237148,4547.74462890,0.84076130,2699.99951171
0.27999998,-0.25190263,0.00209426,598812970,6828.68945312,9237166,4527.61083984,0.89388954,2699.99902343
0.28399998,-0.08526868,-0.03895950,598812998,6835.55566406,9237184,4552.77832031,0.90070974,2699.99951171
0.28799998,-0.33424767,0.02463150,598813025,6756.59179687,9237203,4625.76367187,0.91114485,2699.99951171
0.29199998,-0.11750718,-0.02321243,598813052,6760.02490234,9237221,4580.46240234,0.83482527,2699.99902343
0.29599998,-0.04489148,-0.04402828,598813078,6598.66308593,9237239,4562.84521484,0.82109963,2699.99951171
0.29999997,0.03043589,-0.04837989,598813105,6564.33105468,9237258,4545.22802734,0.75141102,2699.99902343
0.30399997,-0.15573380,0.01781845,598813131,6571.19726562,9237276,4532.64453125,0.81963968,2699.99951171
0.30799997,-0.18920874,0.03436279,598813157,6396.10253906,9237294,4532.64453125,0.85867416,2699.99951171
0.31199997,-0.21252898,0.02392196,598813183,6372.07031250,9237312,4527.61083984,0.81172764,2699.99902343
0.31599997,-0.23591183,0.03807640,598813208,6330.87158203,9237331,4580.46240234,0.73600274,2699.99951171
0.31999997,-0.04601155,-0.00470352,598813233,6337.73779296,9237349,4580.46240234,0.67638111,2699.99902343
0.32399997,-0.05594614,-0.01971244,598813258,6193.54248046,9237367,4633.31445312,0.70534861,2699.99951171
0.32799997,-0.22143076,0.03248596,598813283,6142.04394531,9237385,4555.29492187,0.76408821,2699.99951171
