timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.48916551,0.02263569,1026399902,-9025.95507812,37735143,16124.73828125,0.96024924,3179.99951171
0.01199999,0.48498919,-0.01827073,1026399865,-9122.08496093,37735207,16076.91992187,0.95393735,3179.99951171
0.01599999,0.25897717,0.07733869,1026399829,-9060.28710937,37735271,16031.61914062,0.98951220,3179.99951171
0.01999999,0.39433500,0.00536561,1026399793,-9053.42089843,37735335,15925.91601562,1.03756177,3179.99951171
0.02399999,0.28704196,0.02685904,1026399757,-8998.48925781,37735399,15895.71484375,1.12688589,3179.99951171
0.02799999,0.44573777,-0.02424526,1026399721,-8998.48925781,37735463,15923.39941406,1.06419718,3179.99951171
0.03199999,0.03348961,0.07260060,1026399685,-8988.18945312,37735527,15973.73339843,1.11990594,3179.99951171
0.03599999,0.21907557,0.01210236,1026399649,-8854.29296875,37735591,15971.21679687,1.07632923,3179.99951171
0.03999999,0.08338104,0.03742861,1026399614,-8799.36132812,37735655,16084.47070312,1.08813774,3179.99951171
0.04399999,0.07193528,0.01330804,1026399579,-8668.89941406,37735719,16071.88671875,1.04886770,3179.99951171
0.04799999,0.14015081,-0.01174712,1026399545,-8497.23730468,37735783,16029.10253906,1.04637837,3179.99951171
0.05199999,-0.01511113,0.01178216,1026399511,-8329.00976562,37735847,15933.46582031,1.01039421,3179.99951171
0.05599999,0.07393093,-0.02905416,1026399478,-8150.48193359,37735910,15842.86328125,1.02048134,3179.99951171
0.05999999,-0.01874316,-0.00357055,1026399446,-7954.78808593,37735974,15784.97851562,0.92595386,3179.99951171
0.06399999,-0.54413890,0.13483524,1026399414,-7717.89550781,37736037,15762.32812500,0.86259543,3179.99951171
0.06799999,-0.23248846,0.03284001,1026399384,-7402.03857421,37736100,15815.17968750,0.77745628,3179.99951171
0.07199999,-0.46737891,0.06232285,1026399355,-7103.34765625,37736163,15664.17480468,0.78945225,3179.99951171
0.07599999,-0.14705623,-0.05024504,1026399328,-6766.89111328,37736225,15490.52050781,0.71084988,3179.99951171
0.07999999,-0.01860870,-0.12601685,1026399301,-6416.70214843,37736287,15329.44921875,0.70009517,3179.99951171
0.08399999,-0.17782625,-0.04438209,1026399276,-6090.54541015,37736349,15387.33398437,0.61660200,3179.99951171
0.08799999,-0.41399052,0.01573324,1026399253,-5702.59082031,37736410,15238.84667968,0.53532278,3179.99951171
0.09199999,-0.68077462,0.08162498,1026399231,-5300.90332031,37736470,14984.65625000,0.47664979,3179.99951171
0.09599999,-0.56296181,0.02169847,1026399211,-4823.68457031,37736530,14959.48828125,0.37367072,3179.99951171
0.09999999,-0.53321397,-0.02380466,1026399192,-4463.19580078,37736589,14712.84863281,0.35673621,3179.99951171
0.10399999,-0.57395082,-0.02993392,1026399175,-3982.54394531,37736648,14549.26074218,0.23513665,3179.99951171
0.10799999,-0.43628424,-0.08091354,1026399160,-3560.25683593,37736706,14433.49023437,0.23685726,3179.99951171
0.11199999,-0.66817885,-0.01996040,1026399147,-3165.43579101,37736763,14214.53417968,0.17629738,3179.99951171
0.11599999,-0.89875823,0.04988193,1026399136,-2695.08349609,37736820,14010.67871093,0.23830878,3179.99951171
0.11999999,-0.95940697,0.04836416,1026399126,-2248.76391601,37736876,13965.37695312,0.21318459,3179.99951171
0.12399999,-0.85634481,0.00195407,1026399118,-1723.48022460,37736931,13595.41699218,0.20371240,3179.99951171
0.12799999,-0.67865055,-0.06848526,1026399112,-1256.56127929,37736985,13482.16406250,0.18405002,3179.99951171
0.13199999,-0.62383610,-0.09367561,1026399108,-854.87365722,37737039,13358.84277343,0.06077045,3179.99951171
0.13599999,-0.78184717,-0.03267717,1026399106,-436.01989746,37737091,13089.55273437,0.09190864,3179.99951171
0.13999999,-0.92605233,0.01768636,1026399105,13.73291015,37737143,12868.07910156,0.00599308,3179.99951171
0.14399999,-0.99846065,0.03348350,1026399106,449.75280761,37737194,12598.78906250,-0.04665017,3179.99951171
0.14799999,-0.94388169,-0.00863218,1026399109,851.44042968,37737244,12362.21484375,0.01296760,3179.99951171
0.15199999,-1.10384631,0.03107166,1026399113,1239.39514160,37737293,12191.07714843,-0.04933649,3179.99951171
0.15599998,-1.26438117,0.06212759,1026399119,1641.08276367,37737341,11904.16894531,-0.06486958,3179.99951171
0.15999998,-1.09562718,-0.00801992,1026399126,2029.03747558,37737389,11720.44726562,0.02410356,3179.99951171
0.16399998,-0.98380923,-0.06978797,1026399135,2344.89428710,37737435,11617.26074218,-0.12301713,3179.99951171
