timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.10466898,-0.00829124,666019735,1390.45715332,6908442,2305.33178710,0.85720574,1379.99975585
0.01199999,-0.19697128,0.02045631,666019740,1359.55810546,6908451,2333.01562500,0.88669192,1379.99975585
0.01599999,-0.30209958,0.04983711,666019745,1342.39196777,6908461,2325.46533203,0.90651929,1379.99975585
0.01999999,-0.30452612,0.04052925,666019751,1318.35937500,6908470,2385.86743164,0.85588169,1379.99975585
0.02399999,-0.20828118,0.00179862,666019756,1290.89355468,6908479,2330.49926757,0.84349858,1379.99975585
0.02799999,-0.14572726,-0.01972007,666019761,1263.42773437,6908489,2317.91552734,0.79286110,1379.99975585
0.03199999,-0.17469735,-0.00897407,666019766,1239.39514160,6908498,2330.49926757,0.80262529,1379.99975585
0.03599999,-0.20502902,0.00651359,666019771,1215.36254882,6908507,2320.43188476,0.79225182,1379.99975585
0.03999999,-0.07552825,-0.02548408,666019776,1211.92932128,6908517,2333.01562500,0.78892898,1379.99975585
0.04399999,-0.03016994,-0.03772163,666019781,1205.06286621,6908526,2307.84814453,0.79063963,1379.99975585
0.04799999,-0.12381032,-0.00414848,666019785,1170.73059082,6908535,2363.21655273,0.79636001,1379.99975585
0.05199999,-0.13984446,0.00217056,666019790,1153.56445312,6908545,2327.98217773,0.81518441,1379.99975585
0.05599999,-0.10334251,-0.00732612,666019795,1132.96508789,6908554,2320.43212890,0.81185775,1379.99975585
0.05999999,-0.08581231,-0.01666450,666019799,1084.89990234,6908563,2322.94873046,0.84738409,1379.99975585
0.06399999,-0.04228366,-0.02266502,666019803,1084.89990234,6908573,2325.46557617,0.86117506,1379.99975585
0.06799999,-0.13114058,0.01287078,666019808,1064.30053710,6908582,2330.49902343,0.87597268,1379.99975585
0.07199999,-0.18475463,0.02537345,666019812,1040.26794433,6908591,2307.84838867,0.86459249,1379.99975585
0.07599999,-0.19655306,0.02031707,666019816,995.63598632,6908601,2358.18310546,0.84516251,1379.99975585
0.07999999,-0.18775102,0.02103614,666019820,995.63598632,6908610,2338.04931640,0.82774597,1379.99975585
0.08399999,-0.30109488,0.04536628,666019824,981.90307617,6908619,2345.59936523,0.79522901,1379.99975585
0.08799999,-0.33966171,0.03562736,666019828,947.57080078,6908629,2333.01586914,0.77982580,1379.99975585
0.09199999,-0.22017076,-0.00838279,666019832,951.00402832,6908638,2305.33154296,0.77448958,1379.99975585
0.09599999,-0.21351671,-0.01074409,666019835,916.67175292,6908647,2333.01586914,0.82753783,1379.99975585
0.09999999,-0.25656855,0.00225639,666019839,889.20593261,6908657,2297.78125000,0.82522171,1379.99975585
0.10399999,-0.21735239,-0.01332092,666019842,868.60656738,6908666,2327.98242187,0.87324029,1379.99975585
0.10799999,-0.22254209,-0.01232910,666019846,830.84106445,6908675,2320.43212890,0.88057911,1379.99975585
0.11199999,-0.25022193,-0.00126266,666019849,806.80847167,6908685,2365.73315429,0.85711860,1379.99975585
0.11599999,-0.29382666,0.01971054,666019852,810.24169921,6908694,2348.11621093,0.84775555,1379.99975585
0.11999999,-0.27831038,0.00254249,666019856,782.77587890,6908703,2305.33154296,0.82631224,1379.99975585
0.12399999,-0.23766109,-0.01566505,666019859,762.17651367,6908713,2333.01562500,0.87533754,1379.99975585
0.12799999,-0.18450884,-0.02527427,666019862,738.14392089,6908722,2320.43188476,0.85288751,1379.99975585
0.13199999,-0.16159354,-0.02488517,666019865,724.41101074,6908731,2322.94873046,0.85359144,1379.99975585
0.13599999,-0.15021872,-0.02834320,666019867,690.07873535,6908741,2310.36499023,0.83113759,1379.99975585
0.13999999,-0.14354908,-0.02433586,666019870,669.47937011,6908750,2345.59960937,0.83687496,1379.99975585
0.14399999,-0.12662047,-0.01434707,666019873,659.17968750,6908759,2348.11621093,0.84663915,1379.99975585
0.14799999,-0.18202009,0.00578498,666019875,628.28063964,6908769,2327.98242187,0.80002844,1379.99975585
0.15199999,-0.12926991,-0.00784492,666019878,614.54772949,6908778,2320.43212890,0.85811018,1379.99975585
