timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.43007993,0.00296974,718053977,-2815.24658203,11856244,4907.63818359,0.93317222,1199.99963378
0.01199999,0.44576299,-0.01029777,718053966,-2856.44531250,11856264,4955.45654296,0.88108772,1199.99963378
0.01599999,0.48435553,-0.02034568,718053954,-2877.04467773,11856284,4955.45654296,0.85190743,1199.99963378
0.01999999,0.45158392,-0.00176429,718053943,-2918.24340820,11856303,4917.70507812,0.87406873,1199.99963378
0.02399999,0.42027306,0.01535034,718053931,-2921.67651367,11856323,4884.98779296,0.97475200,1199.99963378
0.02799999,0.46889838,-0.01145744,718053919,-2962.87524414,11856343,4910.15478515,0.98583954,1199.99963378
0.03199999,0.60677522,-0.04227447,718053907,-2986.90795898,11856362,4917.70556640,0.93853878,1199.99963378
0.03599999,0.62436050,-0.05778694,718053895,-3062.43896484,11856382,5015.85839843,0.82982957,1199.99963378
0.03999999,0.49253103,-0.01535987,718053883,-3120.80371093,11856402,4907.63818359,0.87212461,1199.99963378
0.04399999,0.39236482,0.02052116,718053870,-3131.10351562,11856421,4905.12158203,0.91240632,1199.99963378
0.04799999,0.40075170,0.03203773,718053858,-3117.37060546,11856441,4864.85351562,0.99119234,1199.99963378
0.05199999,0.38685876,0.04255485,718053845,-3131.10351562,11856461,4907.63818359,0.97031539,1199.99963378
0.05599999,0.47263100,0.00812721,718053833,-3151.70288085,11856481,5003.27441406,0.92578476,1199.99963378
0.05999999,0.46133291,-0.00808334,718053820,-3192.90161132,11856500,4942.87255859,0.84249293,1199.99963378
0.06399999,0.51692038,-0.01847648,718053807,-3213.50097656,11856520,4882.47070312,0.91196876,1199.99963378
0.06799999,0.45480078,0.00161743,718053794,-3244.39990234,11856540,4892.53808593,0.94518649,1199.99963378
0.07199999,0.47091665,-0.00765609,718053781,-3278.73217773,11856559,4917.70507812,0.99553513,1199.99963378
0.07599999,0.44782018,-0.00373458,718053768,-3278.73217773,11856579,4995.72412109,0.97944188,1199.99963378
0.07999999,0.63204962,-0.04377937,718053755,-3282.16552734,11856599,4942.87255859,0.96334862,1199.99963378
0.08399999,0.67668408,-0.04755401,718053742,-3326.79736328,11856618,4890.02099609,0.93819516,1199.99963378
0.08799999,0.67247134,-0.03385543,718053728,-3330.23071289,11856638,4892.53808593,0.88309067,1199.99963378
0.09199999,0.56051808,0.01025772,718053715,-3381.72900390,11856658,4915.18847656,0.90500193,1199.99963378
0.09599999,0.40020093,0.04541206,718053701,-3422.92773437,11856678,4993.20751953,0.87909156,1199.99963378
0.09999999,0.41423174,0.05351257,718053688,-3381.72900390,11856697,4930.28906250,0.93371689,1199.99963378
0.10399999,0.43200820,0.02879714,718053674,-3429.79418945,11856717,4874.92089843,0.96191823,1199.99963378
0.10799999,0.61501032,-0.02490806,718053660,-3385.16235351,11856737,4920.22216796,0.97904586,1199.99963378
0.11199999,0.62993431,-0.05024147,718053647,-3467.55981445,11856756,4937.83935546,0.87033671,1199.99963378
0.11599999,0.53722047,-0.00498771,718053633,-3467.55981445,11856776,4980.62353515,0.88922792,1199.99963378
0.11999999,0.66539818,-0.02136230,718053619,-3457.26000976,11856796,4915.18847656,0.90358543,1199.99963378
0.12399999,0.57182461,0.00322341,718053605,-3512.19165039,11856815,4895.05468750,0.98237133,1199.99963378
0.12799999,0.52184784,0.02025794,718053591,-3529.35791015,11856835,4897.57177734,0.95394790,1199.99963378
0.13199999,0.44686523,0.04095172,718053577,-3512.19165039,11856855,4927.77246093,0.95622503,1199.99963378
0.13599999,0.57291418,0.00161170,718053563,-3508.75854492,11856875,4950.42285156,0.90212720,1199.99963378
0.13999999,0.62080693,-0.02208042,718053549,-3522.49145507,11856894,4950.42285156,0.90491139,1199.99963378
0.14399999,0.45672723,0.02148056,718053535,-3594.58911132,11856914,4900.08789062,0.91826212,1199.99963378
0.14799999,0.46616485,0.02869796,718053520,-3546.52392578,11856934,4932.80615234,0.95326036,1199.99963378
0.15199999,0.44205909,0.02775764,718053506,-3580.85620117,11856953,4910.15478515,0.92634344,1199.99963378
0.15599998,0.49583733,0.00286674,718053492,-3556.82373046,11856973,4925.25537109,0.94624137,1199.99963378
0.15999998,0.49558433,-0.00686264,718053477,-3618.62182617,11856993,4957.97314453,0.93341803,1199.99963378
