timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-1.99152219,0.05736446,569155352,7096.48095703,11651386,13857.15722656,1.22410202,3119.99926757
0.01199999,-1.90159201,-0.00239086,569155381,7693.86279296,11651441,13889.87500000,1.09547603,3119.99926757
0.01599999,-1.69942712,-0.09079432,569155413,8226.01269531,11651496,13738.87109375,1.01207864,3119.99926757
0.01999999,-1.43313837,-0.16910552,569155448,8792.49511718,11651551,13580.31640625,0.92706567,3119.99926757
0.02399999,-1.42090559,-0.14436316,569155484,9341.81152343,11651606,13602.96679687,0.80595302,3119.99926757
0.02799999,-1.57790935,-0.02883005,569155523,9983.82519531,11651660,13504.81445312,0.72110688,3119.99926757
0.03199999,-1.37004184,-0.11003756,569155564,10402.67871093,11651713,13265.72460937,0.67189556,3119.99926757
0.03599999,-1.43042540,-0.08112788,569155606,10855.86523437,11651766,13124.78710937,0.75635737,3119.99926757
0.03999999,-1.75545835,0.03860020,569155651,11305.61816406,11651819,12993.95898437,0.66984391,3119.99926757
0.04399999,-1.48743772,-0.02463054,569155697,11789.70312500,11651870,12930.99804687,0.61666452,3119.99926757
0.04799999,-0.80980801,-0.24399352,569155745,12177.65722656,11651922,12802.64453125,0.57306462,3119.99926757
0.05199999,-1.17546093,-0.04862308,569155795,12575.91210937,11651972,12656.67382812,0.54151839,3119.99926757
0.05599999,-1.30988991,0.01630330,569155846,12850.57031250,11652022,12457.85156250,0.48924577,3119.99926757
0.05999999,-1.08661437,-0.05460202,569155898,13121.79492187,11652071,12301.81347656,0.38803705,3119.99926757
0.06399999,-0.66013783,-0.12954354,569155951,13509.75000000,11652119,12120.60839843,0.35313940,3119.99926757
0.06799999,-1.14473211,0.03178417,569156005,13671.11132812,11652167,11899.13574218,0.30946919,3119.99926757
0.07199999,-0.48350787,-0.15530407,569156061,13849.63964843,11652214,11551.82617187,0.27692013,3119.99926757
0.07599999,-0.74119645,-0.02951109,569156116,14065.93261718,11652260,11408.37109375,0.17411765,3119.99926757
0.07999999,-0.64603585,-0.01384031,569156173,14189.52929687,11652305,11169.28125000,0.16396853,3119.99926757
0.08399999,-0.63220542,-0.02282696,569156230,14251.32714843,11652350,11091.30566406,0.10599351,3119.99926757
0.08799999,-0.60258477,0.02764672,569156287,14388.65625000,11652393,10736.40234375,0.11253660,3119.99926757
0.09199999,-0.42300161,-0.02638179,569156344,14364.62402343,11652436,10570.29785156,0.08549981,3119.99926757
0.09599999,-0.25936040,-0.03477627,569156402,14395.52246093,11652478,10311.07421875,0.09295351,3119.99926757
0.09999999,-0.04872852,-0.08256858,569156459,14330.29101562,11652519,10117.28515625,0.08113582,3119.99926757
0.10399999,-0.25256070,0.03168228,569156516,14292.52539062,11652559,9885.74511718,0.11309272,3119.99926757
0.10799999,-0.23784567,0.02413487,569156573,14120.86425781,11652598,9780.04199218,0.01834067,3119.99926757
0.11199999,0.15557906,-0.06953299,569156630,14011.00097656,11652636,9410.08203125,0.01295253,3119.99926757
0.11599999,0.16064570,-0.01066434,569156686,13997.26855468,11652674,9183.57519531,0.06943506,3119.99926757
0.11999999,0.08099462,0.03455781,569156741,13780.97460937,11652710,9062.77246093,0.04852220,3119.99926757
0.12399999,-0.10911308,0.09516489,569156796,13619.61328125,11652746,8894.15039062,0.01906782,3119.99926757
0.12799999,0.17153453,0.02303743,569156850,13547.51562500,11652780,8609.75976562,0.05119177,3119.99926757
0.13199999,-0.20532503,0.12931275,569156904,13283.15722656,11652814,8388.28613281,0.11210426,3119.99926757
0.13599999,-0.30896300,0.16598296,569156956,13059.99707031,11652847,8176.88085937,0.03643628,3119.99926757
0.13999999,0.13891674,-0.00027847,569157008,12953.56738281,11652880,7942.82421875,0.07727593,3119.99926757
0.14399999,-0.06873316,0.04636263,569157059,12582.77832031,11652911,7824.53710937,0.08744899,3119.99926757
0.14799999,0.32706239,-0.03536128,569157110,12503.81445312,11652941,7582.93066406,0.16135305,3119.99926757
0.15199999,0.27261900,-0.01618838,569157159,12153.62500000,11652971,7346.35693359,0.20514391,3119.99926757
0.15599998,-0.19973489,0.13795900,569157207,11875.53320312,11653000,7097.20019531,0.16830416,3119.99926757
0.15999998,0.02381968,0.07457208,569157254,11817.16894531,11653029,6973.87988281,0.15535581,3119.99926757
0.16399998,-0.05027593,0.09265184,569157301,11594.00878906,11653056,6785.12451171,0.26377490,3119.99926757
0.16799998,0.36810129,-0.05669260,569157347,11254.11914062,11653083,6611.46972656,0.26289358,3119.99926757
0.17199998,-0.22292388,0.15622353,569157391,11099.62402343,11653109,6538.48437500,0.22504495,3119.99926757
0.17599998,0.38412365,-0.07086563,569157435,10890.19726562,11653134,6261.64306640,0.31722259,3119.99926757
0.17999998,-0.14232215,0.07976293,569157478,10574.34082031,11653159,6173.55712890,0.30625212,3119.99926757
0.18399998,-0.14083655,0.09972715,569157520,10443.87792968,11653184,5999.90283203,0.41509109,3119.99926757
0.18799998,-0.01308146,0.03691101,569157561,10265.34960937,11653208,5947.05078125,0.43918985,3119.99926757
0.19199998,0.08034564,0.00171709,569157602,10148.62011718,11653231,5783.46289062,0.45414075,3119.99926757
0.19599998,-0.33325302,0.08385467,569157642,9884.26171875,11653254,5665.17675781,0.58251768,3119.99926757
0.19999998,-0.15909384,0.04712533,569157682,9856.79589843,11653276,5582.12402343,0.55875223,3119.99926757
0.20399998,-0.18389219,0.02640342,569157721,9681.70117187,11653298,5491.52148437,0.64933151,3119.99926757
0.20799998,-0.14198669,0.00097751,569157759,9606.16992187,11653320,5398.40234375,0.69488722,3119.99926757
0.21199998,-0.61244422,0.15328407,569157797,9465.40820312,11653342,5378.26855468,0.70896786,3119.99926757
0.21599998,-0.66459077,0.11503553,569157835,9383.01074218,11653363,5300.24951171,0.81640797,3119.99926757
0.21999998,-0.24318563,-0.03474903,569157873,9527.20605468,11653384,5285.14892578,0.81289178,3119.99926757
0.22399998,-0.21434977,-0.07598018,569157911,9293.74609375,11653406,5322.90039062,0.77898943,3119.99926757
0.22799998,-0.59160250,0.06523132,569157948,9372.71093750,11653427,5199.58007812,0.82135993,3119.99926757
0.23199998,-0.45760107,0.01331233,569157986,9444.80859375,11653447,5204.61328125,0.98658376,3119.99926757
0.23599998,-0.73624950,0.06850957,569158023,9341.81152343,11653469,5265.01513671,1.03644967,3119.99926757
0.23999998,-0.29259112,-0.08503293,569158061,9386.44335937,11653490,5290.18261718,1.00696933,3119.99926757
0.24399998,-0.61791265,0.02733945,569158098,9427.64257812,11653511,5227.26416015,0.96421939,3119.99926757
0.24799998,-1.85198187,0.37866497,569158136,9300.61328125,11653532,5257.46484375,0.95587974,3119.99926757
0.25199998,-2.00244784,0.33498573,569158173,9396.74316406,11653553,5340.51708984,0.97252470,3119.99926757
0.25599998,-3.83864760,0.68681383,569158210,9159.85058593,11653574,5254.94824218,0.95814484,3119.99926757
0.25999998,-5.24304676,1.08670711,569158248,9595.87011718,11653595,5265.01513671,1.01505756,3119.99926757
0.26399998,-0.24773530,-0.78669881,569158287,9922.02734375,11653616,5290.18261718,0.94874161,3119.99926757
0.26799998,0.98536837,-1.23275232,569158325,9321.21191406,11653637,5343.03417968,0.76262891,3119.99926757
0.27199998,0.79555815,-0.86906719,569158362,9269.71386718,11653659,5307.79931640,0.60972952,3119.99926757
0.27599998,-0.10635975,-0.34008455,569158399,9070.58691406,11653680,5285.14892578,0.34106779,3119.99926757
0.27999998,-1.65445673,0.37841224,569158436,9530.63964843,11653701,5297.73242187,0.42575609,3119.99926757
0.28399998,-0.64391362,-0.06814384,569158474,9338.37890625,11653722,5214.68066406,0.63326108,3119.99926757
0.28799998,-1.40728092,0.18916416,569158512,9503.17382812,11653743,5204.61376953,0.86895358,3119.99926757
0.29199998,0.07861825,-0.35682868,569158550,9331.51171875,11653764,5239.84765625,0.97377574,3119.99926757
0.29599998,-0.77350181,0.00409412,569158587,9334.94531250,11653785,5355.61767578,0.97994184,3119.99926757
0.29999997,-0.22531877,-0.13457870,569158624,9461.97460937,11653806,5227.26416015,0.97443950,3119.99926757
0.30399997,-0.24600283,-0.11374282,569158662,9348.67773437,11653827,5212.16357421,1.08690321,3119.99926757
0.30799997,-0.54055184,-0.00730133,569158699,9183.88281250,11653848,5164.34570312,1.42569065,3119.99926757
0.31199997,-1.38609063,0.32461071,569158736,9369.27734375,11653868,5297.73291015,1.60258281,3119.99926757
0.31599997,-0.18137866,-0.12211513,569158774,9455.10839843,11653890,5340.51708984,1.35144698,3119.99926757
0.31999997,-0.72234880,0.00709152,569158811,9180.45019531,11653911,5332.96728515,0.95896172,3119.99926757
0.32399997,-0.36541047,-0.05307006,569158848,9276.58007812,11653932,5327.93359375,0.83323371,3119.99926757
0.32799997,-0.28426575,-0.05885028,569158885,9280.01367187,11653953,5265.01513671,0.79107844,3119.99926757
0.33199997,-0.62001430,0.06923007,569158922,9180.45019531,11653974,5252.43115234,0.81133818,3119.99926757
0.33599997,-0.72082322,0.08724212,569158959,9163.28417968,11653995,5227.26416015,0.84267163,3119.99926757
0.33999997,-0.67337363,0.06951522,569158996,9211.34863281,11654016,5292.69921875,0.85387116,3119.99926757
0.34399997,-0.89461135,0.10585784,569159032,9166.71679687,11654037,5192.02978515,0.88117015,3119.99926757
0.34799997,-0.23221743,-0.10723495,569159069,9098.05273437,11654058,5217.19726562,1.02021992,3119.99926757
0.35199997,-0.64668279,0.00105857,569159105,8995.05566406,11654079,5310.31640625,1.06464040,3119.99926757
0.35599997,-0.04091301,-0.14380645,569159141,8981.32324218,11654100,5295.21582031,0.98061591,3119.99926757
0.35999997,-0.20269846,-0.07251930,569159177,8971.02343750,11654121,5252.43115234,0.98636996,3119.99926757
0.36399997,-0.41094264,0.04058170,569159213,8929.82421875,11654142,5257.46484375,1.04730951,3119.99926757
0.36799997,-0.45271444,0.05348396,569159248,8840.56054687,11654163,5373.23486328,0.94736057,3119.99926757
0.37199997,-0.98890060,0.20144271,569159283,8768.46289062,11654184,5234.81396484,0.94185829,3119.99926757
