timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.17997619,0.09091019,937906809,-6773.75781250,405546475,12264.06250000,1.14242315,2699.99951171
0.01199999,0.22285445,0.08482801,937906782,-6787.49072265,405546524,12284.19628906,1.12219965,2699.99902343
0.01599999,0.37115973,0.01425790,937906755,-6753.15820312,405546573,12299.29687500,1.12613689,2699.99951171
0.01999999,0.31785550,0.02812552,937906728,-6746.29199218,405546623,12332.01464843,1.13153052,2699.99951171
0.02399999,0.36243325,-0.01298785,937906701,-6729.12597656,405546672,12316.91406250,1.10224676,2699.99902343
0.02799999,0.35988679,-0.02141189,937906674,-6746.29199218,405546722,12334.53125000,1.08549308,2699.99951171
0.03199999,0.14583146,0.05087685,937906647,-6784.05761718,405546771,12316.91406250,1.09547042,2699.99902343
0.03599999,0.26318025,0.01501345,937906620,-6657.02783203,405546821,12319.43066406,1.09883356,2699.99951171
0.03999999,0.26649153,-0.01128745,937906593,-6632.99560546,405546870,12291.74707031,1.08968365,2699.99951171
0.04399999,0.14328528,0.01695847,937906567,-6639.86181640,405546919,12301.81347656,1.11118435,2699.99902343
0.04799999,0.10848222,0.01332712,937906540,-6578.06396484,405546969,12281.67968750,1.10908138,2699.99951171
0.05199999,0.20996548,-0.01266002,937906514,-6454.46777343,405547018,12299.29687500,1.19098377,2699.99902343
0.05599999,-0.01405795,0.05163979,937906489,-6440.73486328,405547067,12314.39746093,1.19995641,2699.99951171
0.05999999,0.05026043,0.01808452,937906463,-6275.93994140,405547117,12321.94726562,1.20087349,2699.99951171
0.06399999,0.13020017,-0.02412486,937906438,-6238.17431640,405547166,12309.36328125,1.21185946,2699.99902343
0.06799999,0.22952382,-0.05115818,937906414,-6076.81250000,405547216,12337.04785156,1.23537170,2699.99951171
0.07199999,0.13201163,-0.00876951,937906389,-5997.84814453,405547265,12334.53125000,1.18494915,2699.99902343
0.07599999,-0.13989819,0.05932736,937906366,-5894.85156250,405547314,12344.59765625,1.14504158,2699.99951171
0.07999999,-0.02648795,0.00399470,937906343,-5719.75683593,405547363,12334.53125000,1.16204881,2699.99951171
0.08399999,0.07733996,-0.03829407,937906320,-5578.99462890,405547413,12326.98144531,1.16341555,2699.99902343
0.08799999,0.04471023,-0.02676081,937906298,-5441.66552734,405547462,12326.98046875,1.09990417,2699.99951171
0.09199999,0.05291774,-0.02039909,937906277,-5235.67187500,405547511,12316.91406250,1.08516395,2699.99902343
0.09599999,-0.04641654,0.00490641,937906257,-5015.94531250,405547561,12334.53125000,1.09715461,2699.99951171
0.09999999,-0.23826390,0.06935548,937906237,-4827.11767578,405547610,12344.59765625,1.06530058,2699.99951171
0.10399999,-0.65489017,0.15521764,937906218,-4569.62548828,405547659,12316.91406250,1.08131802,2699.99902343
0.10799999,-0.11657840,-0.05328083,937906200,-4312.13378906,405547709,12362.21484375,1.07015478,2699.99951171
0.11199999,-0.07764549,-0.09124612,937906183,-4143.90527343,405547758,12349.63183593,1.07510054,2699.99902343
0.11599999,-0.09030481,-0.06428241,937906167,-3865.81420898,405547808,12367.24902343,1.08250570,2699.99951171
0.11999999,-0.27801200,-0.00190067,937906152,-3670.12011718,405547857,12342.08105468,1.01094269,2699.99951171
0.12399999,-0.29721143,0.00696325,937906138,-3302.76489257,405547906,12357.18164062,1.03745794,2699.99902343
0.12799999,-0.56440758,0.07899045,937906126,-3048.70605468,405547956,12364.73242187,1.04542374,2699.99951171
0.13199999,-0.61505746,0.05631589,937906114,-2770.61450195,405548005,12352.14843750,1.08604979,2699.99902343
0.13599999,-0.38663604,-0.01763677,937906104,-2406.69238281,405548055,12357.18164062,1.10106241,2699.99951171
0.13999999,-0.34567821,-0.06153202,937906095,-2097.70190429,405548104,12402.48339843,1.08028197,2699.99951171
0.14399999,-0.43948394,-0.03012704,937906087,-1771.54541015,405548153,12397.44921875,1.04898488,2699.99902343
0.14799999,-0.67757624,0.03324747,937906081,-1441.95556640,405548203,12379.83203125,1.09665966,2699.99951171
0.15199999,-0.76700568,0.05158424,937906076,-1040.26794433,405548252,12397.44921875,1.07341611,2699.99902343
0.15599998,-0.67233526,-0.00624656,937906073,-666.04614257,405548301,12394.93261718,1.09144699,2699.99951171
0.15999998,-0.57581770,-0.05411148,937906071,-288.39111328,405548351,12410.03320312,1.12458026,2699.99951171
0.16399998,-0.72146826,-0.01791524,937906070,85.83068847,405548400,12405.00000000,1.14102852,2699.99902343
0.16799998,-1.05052173,0.08067893,937906072,511.55090332,405548450,12394.93261718,1.13993406,2699.99951171
0.17199998,-1.19828164,0.08967399,937906075,933.83789062,405548499,12420.10058593,1.17250657,2699.99902343
0.17599998,-1.20756840,0.05655336,937906079,1376.72424316,405548548,12425.13378906,1.20407426,2699.99951171
0.17999998,-1.15415084,-0.00300455,937906086,1816.17736816,405548598,12427.65039062,1.19794642,2699.99951171
0.18399998,-1.16928613,-0.02984046,937906094,2217.86499023,405548647,12432.68359375,1.19556117,2699.99902343
0.18799998,-1.17384982,-0.02771949,937906104,2681.35058593,405548697,12452.81738281,1.16373598,2699.99951171
0.19199998,-1.27802288,-0.01696872,937906115,3148.26953125,405548746,12422.61718750,1.10584485,2699.99902343
0.19599998,-1.29411947,-0.01517915,937906129,3598.02246093,405548795,12407.51660156,1.02396130,2699.99951171
0.19999998,-1.35406506,-0.01566934,937906144,4030.60913085,405548844,12316.91406250,1.01685702,2699.99951171
0.20399998,-1.30251455,-0.03273916,937906162,4524.99365234,405548893,12349.63183593,0.88952237,2699.99902343
0.20799998,-1.38079059,-0.03238296,937906181,4933.54785156,405548942,12226.31152343,0.81774890,2699.99951171
0.21199998,-1.24810218,-0.06514024,937906201,5400.46679687,405548991,12160.87597656,0.83375787,2699.99902343
0.21599998,-1.42239546,-0.00860309,937906224,5802.15429687,405549039,12075.30761718,0.73258960,2699.99951171
0.21999998,-1.34953451,-0.05043363,937906248,6248.47412109,405549087,11931.85351562,0.77198451,2699.99951171
0.22399998,-1.33738660,-0.03927540,937906274,6705.09326171,405549135,11836.21679687,0.70037549,2699.99902343
0.22799998,-1.15410137,-0.08096528,937906302,7130.81347656,405549182,11685.21289062,0.70831638,2699.99951171
