timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.99776321,0.00434494,940140375,-3783.41674804,412518370,12266.57910156,1.38289332,2699.99951171
0.01199999,1.04888904,-0.00345039,940140359,-4040.90869140,412518418,12304.33007812,1.41129052,2699.99951171
0.01599999,0.90819072,0.03148651,940140343,-4308.70019531,412518468,12379.83300781,1.30679774,2699.99902343
0.01999999,0.73752015,0.07799720,940140325,-4597.09130859,412518517,12405.00000000,1.25159335,2699.99951171
0.02399999,0.63640981,0.09422302,940140306,-4796.21875000,412518566,12415.06640625,1.21683371,2699.99951171
0.02799999,0.89308297,-0.00398254,940140286,-4964.44677734,412518616,12425.13378906,1.17499780,2699.99951171
0.03199999,0.75185495,0.02487945,940140266,-5228.80517578,412518665,12457.85156250,1.12954926,2699.99951171
0.03599999,0.72886651,0.03879547,940140245,-5424.49951171,412518714,12437.71679687,1.12112772,2699.99902343
0.03999999,0.69856226,0.05165100,940140223,-5534.36279296,412518764,12417.58300781,1.12579309,2699.99951171
0.04399999,0.74093037,0.01654052,940140200,-5706.02392578,412518813,12410.03320312,1.06228256,2699.99951171
0.04799999,0.65777057,0.03606986,940140177,-5877.68554687,412518863,12394.93261718,1.07975566,2699.99951171
0.05199999,0.57247418,0.03456497,940140154,-6001.28173828,412518912,12450.30078125,1.04040586,2699.99951171
0.05599999,0.62068772,0.01251411,940140130,-6093.97851562,412518961,12369.76562500,1.02997076,2699.99902343
0.05999999,0.63856858,0.03137397,940140105,-6169.50976562,412519011,12399.96582031,1.01651573,2699.99951171
0.06399999,0.58956724,0.02301788,940140080,-6272.50634765,412519060,12407.51660156,1.05337834,2699.99951171
0.06799999,0.83874660,-0.06245422,940140055,-6358.33740234,412519109,12430.16699218,1.04596340,2699.99951171
0.07199999,0.56939935,-0.00052642,940140029,-6519.69873046,412519158,12394.93261718,1.06069576,2699.99951171
0.07599999,0.51795494,0.03953170,940140003,-6550.59814453,412519208,12389.89941406,1.16301059,2699.99902343
0.07999999,0.66289311,-0.00037384,940139976,-6536.86523437,412519257,12412.54980468,1.11359381,2699.99951171
0.08399999,0.40047827,0.03232002,940139950,-6694.79345703,412519307,12402.48339843,1.11395299,2699.99951171
0.08799999,0.42616510,0.04509353,940139923,-6670.76074218,412519356,12364.73144531,1.11789119,2699.99951171
0.09199999,0.68408423,-0.05450057,940139897,-6715.39306640,412519405,12352.14843750,1.13491630,2699.99951171
0.09599999,0.52857214,-0.02153778,940139870,-6746.29199218,412519455,12364.73242187,1.11916840,2699.99902343
0.09999999,0.60987365,-0.03440475,940139843,-6722.25927734,412519504,12362.21484375,1.12209987,2699.99951171
0.10399999,0.40311083,0.03647232,940139815,-6763.45800781,412519553,12362.25781250,1.09956741,2699.99951171
0.10799999,0.49291241,-0.00219726,940139788,-6773.75781250,412519603,12337.04785156,1.10121273,2699.99951171
0.11199999,0.58430594,-0.03430271,940139761,-6784.05761718,412519652,12352.14843750,1.13406562,2699.99951171
0.11599999,0.38352605,0.03149032,940139734,-6722.25927734,412519702,12387.38281250,1.10651671,2699.99902343
0.11999999,0.56782287,-0.03150463,940139708,-6674.19433593,412519751,12326.98144531,1.12124907,2699.99951171
0.12399999,0.34395089,0.02458381,940139681,-6742.85888671,412519800,12344.59765625,1.13872301,2699.99951171
0.12799999,0.48964488,-0.01224994,940139654,-6670.76074218,412519850,12326.98046875,1.13863337,2699.99951171
0.13199999,0.61351442,-0.06059646,940139627,-6636.42871093,412519899,12332.01464843,1.13496673,2699.99951171
0.13599999,0.41342914,-0.00720405,940139601,-6632.99560546,412519949,12309.36328125,1.10769641,2699.99902343
0.13999999,0.43099868,-0.01056480,940139574,-6578.06396484,412519998,12279.16308593,1.15593004,2699.99951171
0.14399999,0.34215405,0.03544902,940139548,-6557.46435546,412520047,12319.43066406,1.16031503,2699.99951171
0.14799999,0.24814783,0.04349327,940139522,-6488.79980468,412520097,12319.43066406,1.11692237,2699.99951171
0.15199999,0.38536462,0.00700187,940139496,-6420.13525390,412520146,12276.64648437,1.17421448,2699.99951171
0.15599998,0.55241107,-0.05964088,940139470,-6392.66943359,412520195,12334.53125000,1.17658793,2699.99902343
0.15999998,0.36319065,-0.01787948,940139445,-6451.03417968,412520245,12309.36425781,1.17851173,2699.99951171
0.16399998,0.52685451,-0.05068016,940139419,-6365.20361328,412520294,12319.43066406,1.21007943,2699.99951171
0.16799998,0.43593472,-0.01888275,940139394,-6348.03759765,412520344,12281.67968750,1.18180227,2699.99951171
0.17199998,0.31749668,0.04362583,940139369,-6289.67285156,412520393,12397.45019531,1.14390802,2699.99951171
0.17599998,0.35257089,0.01398181,940139343,-6299.97216796,412520442,12281.67968750,1.09348368,2699.99902343
0.17999998,0.54441457,-0.04998779,940139318,-6227.87451171,412520492,12289.23046875,1.13209724,2699.99951171
0.18399998,0.48418247,-0.01311492,940139293,-6255.34033203,412520541,12281.67968750,1.07965958,2699.99951171
0.18799998,0.46191319,-0.00789882,940139268,-6234.74121093,412520591,12276.64648437,1.09970569,2699.99951171
0.19199998,0.35733503,0.02330479,940139243,-6296.53906250,412520640,12316.91406250,1.04770076,2699.99951171
0.19599998,0.31432247,0.02451659,940139218,-6258.77343750,412520690,12286.71289062,1.11505961,2699.99902343
0.19999998,0.45599326,-0.01169976,940139193,-6269.07324218,412520739,12289.22949218,1.12604367,2699.99951171
0.20399998,0.68690556,-0.08184742,940139168,-6231.30761718,412520788,12271.61230468,1.17573189,2699.99951171
0.20799998,0.67159473,-0.06264841,940139143,-6330.87158203,412520838,12319.43066406,1.21591007,2699.99951171
0.21199998,0.49955892,0.00200599,940139118,-6354.90380859,412520887,12279.16308593,1.20217645,2699.99951171
0.21599998,0.48863819,0.02339047,940139092,-6389.23632812,412520936,12271.61230468,1.22624766,2699.99902343
0.21999998,0.51954752,0.00266027,940139066,-6409.83544921,412520986,12279.16308593,1.17023277,2699.99951171
0.22399998,0.45855852,0.01965343,940139041,-6492.23291015,412521035,12281.67968750,1.17215657,2699.99951171
0.22799998,0.56102210,-0.01294368,940139015,-6475.06689453,412521085,12319.43066406,1.16647648,2699.99951171
0.23199998,0.62544775,-0.03810632,940138989,-6533.43164062,412521134,12294.26367187,1.11202538,2699.99951171
0.23599998,0.53084290,0.02360677,940138962,-6608.96289062,412521184,12311.88085937,1.14816164,2699.99902343
0.23999998,0.43301561,0.04939115,940138936,-6567.76416015,412521233,12299.29687500,1.17872071,2699.99951171
0.24399998,0.51808947,-0.00636744,940138910,-6657.02783203,412521282,12316.91406250,1.19172000,2699.99951171
0.24799998,0.41937038,0.02800214,940138883,-6742.85888671,412521332,12281.67968750,1.17451667,2699.99951171
0.25199998,0.42754462,0.02627599,940138856,-6698.22656250,412521381,12279.16308593,1.19702410,2699.99951171
0.25599998,0.57690715,-0.02571046,940138829,-6698.22656250,412521430,12301.81347656,1.17579579,2699.99902343
0.25999998,0.24675701,0.07541859,940138802,-6729.12597656,412521480,12314.39746093,1.19830119,2699.99951171
0.26399998,0.27421754,0.05878233,940138775,-6718.82617187,412521529,12271.61230468,1.18009305,2699.99951171
0.26799998,0.34155204,0.01009583,940138748,-6814.95654296,412521579,12309.36425781,1.15729725,2699.99951171
0.27199998,0.20495474,0.04467654,940138721,-6763.45800781,412521628,12299.29687500,1.11895513,2699.99951171
0.27599998,0.43982613,-0.03318715,940138694,-6708.52636718,412521677,12274.12988281,1.17164456,2699.99902343
0.27999998,0.23286317,0.00140786,940138667,-6732.55908203,412521726,12316.91406250,1.12625563,2699.99951171
0.28399998,0.21236123,0.03235197,940138640,-6708.52636718,412521776,12294.26367187,1.08589816,2699.99951171
0.28799998,0.24501903,0.00253391,940138614,-6705.09326171,412521825,12296.78027343,1.09934544,2699.99951171
0.29199998,0.22719767,-0.00049686,940138587,-6639.86181640,412521874,12286.71289062,1.12542986,2699.99951171
0.29599998,0.16251243,0.01544380,940138560,-6547.16455078,412521924,12279.16308593,1.05386483,2699.99902343
0.29999997,0.17133502,0.00312924,940138534,-6567.76416015,412521973,12294.26367187,1.05825173,2699.99951171
0.30399997,0.15316830,-0.00527381,940138508,-6471.63378906,412522023,12269.09667968,1.10749018,2699.99951171
0.30799997,0.10367848,0.01243853,940138482,-6406.40234375,412522072,12299.29687500,1.07160937,2699.99951171
0.31199997,0.16116079,-0.00703239,940138457,-6306.83886718,412522121,12271.61230468,1.07554650,2699.99951171
0.31599997,0.05207460,-0.00600957,940138432,-6251.90722656,412522171,12296.78027343,1.08094012,2699.99902343
0.31999997,0.06772222,-0.00974202,940138407,-6121.44433593,412522220,12269.09570312,1.12210810,2699.99951171
0.32399997,-0.09226325,0.04841327,940138383,-6015.01464843,412522269,12289.22949218,1.17481637,2699.99951171
0.32799997,-0.11766393,0.04758024,940138360,-5826.18701171,412522319,12264.06250000,1.09318435,2699.99951171
0.33199997,0.10075124,-0.03848743,940138337,-5661.39208984,412522368,12264.06250000,1.15047836,2699.99951171
0.33599997,0.16005533,-0.06265950,940138314,-5534.36279296,412522418,12279.16308593,1.13170933,2699.99902343
0.33999997,0.11220595,-0.03769516,940138292,-5376.43408203,412522467,12274.12890625,1.11048102,2699.99951171
0.34399997,-0.05925127,0.01914668,940138271,-5221.93896484,412522516,12266.57910156,1.08723938,2699.99951171
0.34799997,-0.34132203,0.09706902,940138251,-4991.91259765,412522566,12286.71289062,1.08256399,2699.99951171
0.35199997,-0.14868995,0.00386619,940138231,-4813.38476562,412522615,12306.84667968,1.07341623,2699.99951171
0.35599997,-0.56923800,0.11321163,940138212,-4607.39111328,412522664,12294.26367187,1.08484804,2699.99902343
0.35999997,-0.01730258,-0.08296346,940138195,-4294.96728515,412522714,12271.61328125,1.07066643,2699.99951171
0.36399997,-0.23563192,-0.00735807,940138178,-4064.94140625,412522763,12253.99511718,1.16664385,2699.99951171
0.36799997,-0.13512790,-0.06186771,940138162,-3858.94775390,412522813,12314.39746093,1.16353595,2699.99951171
0.37199997,-0.19799570,-0.03174066,940138147,-3635.78784179,412522862,12279.16308593,1.16590762,2699.99951171
0.37599997,-0.36383894,0.03644657,940138133,-3275.29907226,412522911,12266.57910156,1.18897390,2699.99902343
0.37999997,-0.51702833,0.06343793,940138121,-2993.77441406,412522961,12299.29687500,1.18485748,2699.99951171
0.38399997,-0.48309612,0.02002954,940138109,-2684.78393554,412523010,12296.78027343,1.13085615,2699.99951171
0.38799997,-0.35367044,-0.05585670,940138099,-2379.22656250,412523060,12281.67968750,1.14083337,2699.99951171
0.39199997,-0.33744451,-0.07041597,940138090,-2080.53588867,412523109,12309.36425781,1.16792464,2699.99951171
0.39599997,-0.44124892,-0.02239990,940138083,-1716.61376953,412523158,12316.91406250,1.12600362,2699.99902343
0.39999997,-0.68620073,0.03917360,940138077,-1387.02392578,412523208,12316.91406250,1.14504301,2699.99951171
0.40399997,-0.80630397,0.06747055,940138072,-992.20275878,412523257,12311.88085937,1.13733077,2699.99951171
0.40799997,-0.79779875,0.02716255,940138069,-614.54772949,412523307,12286.71289062,1.14227640,2699.99951171
0.41199997,-0.52100056,-0.08226585,940138067,-233.45947265,412523356,12301.81347656,1.13357448,2699.99951171
0.41599997,-0.60048717,-0.06321191,940138067,120.16296386,412523405,12271.61230468,1.15563404,2699.99902343
0.41999997,-1.04844856,0.08175754,940138068,528.71704101,412523455,12311.88085937,1.18820655,2699.99951171
0.42399997,-1.27398896,0.12917947,940138071,971.60339355,412523504,12294.26367187,1.09751629,2699.99951171
0.42799997,-1.34617280,0.09463977,940138076,1390.45715332,412523554,12306.84667968,1.16934990,2699.99951171
0.43199997,-1.17799425,-0.00478219,940138083,1843.64318847,412523603,12334.53125000,1.12440872,2699.99951171
0.43599997,-1.14485120,-0.02036285,940138091,2303.69555664,412523652,12304.33007812,1.13274228,2699.99902343
0.43999997,-1.29857337,-0.00257062,940138101,2712.24975585,412523702,12309.36328125,1.13245964,2699.99951171
